,Gen,genInt,line,sex,Group,Rep,scenario,strategy,trait
4268,36,3.94,sire,M,import,0,10_10,ClassGen,13
4269,36,4.11665367627955,dam,F,import,0,10_10,ClassGen,13
4270,37,5.0225,dam,M,import,0,10_10,ClassGen,13
4271,36,3.57772904483431,sire,F,import,0,10_10,ClassGen,13
4272,37,3.8825,sire,M,import,0,10_10,ClassGen,13
4273,37,4.07638347622759,dam,F,import,0,10_10,ClassGen,13
4274,38,5.045,dam,M,import,0,10_10,ClassGen,13
4275,37,3.63997096540044,sire,F,import,0,10_10,ClassGen,13
4276,38,4.015,sire,M,import,0,10_10,ClassGen,13
4277,38,4.07508443751624,dam,F,import,0,10_10,ClassGen,13
4278,39,4.965,dam,M,import,0,10_10,ClassGen,13
4279,38,3.65125847047435,sire,F,import,0,10_10,ClassGen,13
4280,39,3.87,sire,M,import,0,10_10,ClassGen,13
4281,39,4.0789815536503,dam,F,import,0,10_10,ClassGen,13
4282,40,5,dam,M,import,0,10_10,ClassGen,13
4283,39,3.66435903556935,sire,F,import,0,10_10,ClassGen,13
4284,40,3.86386138613861,sire,M,import,0,10_10,ClassGen,13
4285,40,4.06573135879449,dam,F,import,0,10_10,ClassGen,13
4286,41,4.9525,dam,M,import,0,10_10,ClassGen,13
4287,40,3.6568697729988,sire,F,import,0,10_10,ClassGen,13
4288,41,4.09158415841584,sire,M,import,0,10_10,ClassGen,13
4289,41,4.08625617043388,dam,F,import,0,10_10,ClassGen,13
4290,42,5.0375,dam,M,import,0,10_10,ClassGen,13
4291,41,3.63849878934625,sire,F,import,0,10_10,ClassGen,13
4292,42,4.1509900990099,sire,M,import,0,10_10,ClassGen,13
4293,42,4.06339308911406,dam,F,import,0,10_10,ClassGen,13
4294,43,5.0725,dam,M,import,0,10_10,ClassGen,13
4295,42,3.6414691943128,sire,F,import,0,10_10,ClassGen,13
4296,43,4.03712871287129,sire,M,import,0,10_10,ClassGen,13
4297,43,4.03923096908288,dam,F,import,0,10_10,ClassGen,13
4298,44,5.0325,dam,M,import,0,10_10,ClassGen,13
4299,43,3.63951841359773,sire,F,import,0,10_10,ClassGen,13
4300,44,3.93811881188119,sire,M,import,0,10_10,ClassGen,13
4301,44,4.07560405300078,dam,F,import,0,10_10,ClassGen,13
4302,45,5.0075,dam,M,import,0,10_10,ClassGen,13
4303,44,3.68361314731615,sire,F,import,0,10_10,ClassGen,13
4304,45,4.00742574257426,sire,M,import,0,10_10,ClassGen,13
4305,45,4.06001558846454,dam,F,import,0,10_10,ClassGen,13
4306,46,4.98,dam,M,import,0,10_10,ClassGen,13
4307,45,3.66484560570071,sire,F,import,0,10_10,ClassGen,13
4308,46,3.98267326732673,sire,M,import,0,10_10,ClassGen,13
4309,46,4.05689789555729,dam,F,import,0,10_10,ClassGen,13
4310,47,4.9575,dam,M,import,0,10_10,ClassGen,13
4311,46,3.64665071770335,sire,F,import,0,10_10,ClassGen,13
4312,47,4.05940594059406,sire,M,import,0,10_10,ClassGen,13
4313,47,4.05923616523772,dam,F,import,0,10_10,ClassGen,13
4314,48,5.0225,dam,M,import,0,10_10,ClassGen,13
4315,47,3.68016098484848,sire,F,import,0,10_10,ClassGen,13
4316,48,4.0049504950495,sire,M,import,0,10_10,ClassGen,13
4317,48,4.06287347362951,dam,F,import,0,10_10,ClassGen,13
4318,49,4.9475,dam,M,import,0,10_10,ClassGen,13
4319,48,3.65903671912256,sire,F,import,0,10_10,ClassGen,13
4320,49,3.96534653465347,sire,M,import,0,10_10,ClassGen,13
4321,19,1,dam,F,home,0,0_100,ClassGen,12
4322,20,1,dam,M,home,0,0_100,ClassGen,12
4323,19,1,sire,F,home,0,0_100,ClassGen,12
4324,20,1,sire,M,home,0,0_100,ClassGen,12
4325,20,1,dam,F,home,0,0_100,ClassGen,12
4326,21,4.92592592592593,dam,M,home,0,0_100,ClassGen,12
4327,20,1,sire,F,home,0,0_100,ClassGen,12
4328,21,8,sire,M,home,0,0_100,ClassGen,12
4329,21,4.23564562223954,dam,F,home,0,0_100,ClassGen,12
4330,22,4.96296296296296,dam,M,home,0,0_100,ClassGen,12
4331,21,6.65783320342946,sire,F,home,0,0_100,ClassGen,12
4332,22,7.74074074074074,sire,M,home,0,0_100,ClassGen,12
4333,22,4.16523772408418,dam,F,home,0,0_100,ClassGen,12
4334,23,5.11111111111111,dam,M,home,0,0_100,ClassGen,12
4335,22,6.49311509482983,sire,F,home,0,0_100,ClassGen,12
4336,23,8.25925925925926,sire,M,home,0,0_100,ClassGen,12
4337,23,4.14861002857885,dam,F,home,0,0_100,ClassGen,12
4338,24,4.85185185185185,dam,M,home,0,0_100,ClassGen,12
4339,23,6.27201870615744,sire,F,home,0,0_100,ClassGen,12
4340,24,8.18518518518519,sire,M,home,0,0_100,ClassGen,12
4341,24,4.09976617303196,dam,F,home,0,0_100,ClassGen,12
4342,25,4.96296296296296,dam,M,home,0,0_100,ClassGen,12
4343,24,6.3629514159522,sire,F,home,0,0_100,ClassGen,12
4344,25,7.74074074074074,sire,M,home,0,0_100,ClassGen,12
4345,25,4.09171213302156,dam,F,home,0,0_100,ClassGen,12
4346,26,4.77777777777778,dam,M,home,0,0_100,ClassGen,12
4347,25,6.27123928293063,sire,F,home,0,0_100,ClassGen,12
4348,26,8.37037037037037,sire,M,home,0,0_100,ClassGen,12
4349,26,4.09275136399065,dam,F,home,0,0_100,ClassGen,12
4350,27,4.66666666666667,dam,M,home,0,0_100,ClassGen,12
4351,26,6.32060275396207,sire,F,home,0,0_100,ClassGen,12
4352,27,8.11111111111111,sire,M,home,0,0_100,ClassGen,12
4353,27,4.10002598077423,dam,F,home,0,0_100,ClassGen,12
4354,28,5,dam,M,home,0,0_100,ClassGen,12
4355,27,6.35879449207586,sire,F,home,0,0_100,ClassGen,12
4356,28,7.96296296296296,sire,M,home,0,0_100,ClassGen,12
4357,28,4.07092751363991,dam,F,home,0,0_100,ClassGen,12
4358,29,5.11111111111111,dam,M,home,0,0_100,ClassGen,12
4359,28,6.32216160041569,sire,F,home,0,0_100,ClassGen,12
4360,29,7.77777777777778,sire,M,home,0,0_100,ClassGen,12
4361,29,4.0833982852689,dam,F,home,0,0_100,ClassGen,12
4362,30,4.96296296296296,dam,M,home,0,0_100,ClassGen,12
4363,29,6.2439594699922,sire,F,home,0,0_100,ClassGen,12
4364,30,8.18518518518519,sire,M,home,0,0_100,ClassGen,12
4365,30,4.08703559366069,dam,F,home,0,0_100,ClassGen,12
4366,31,5.11111111111111,dam,M,home,0,0_100,ClassGen,12
4367,30,6.19313850063532,sire,F,home,0,0_100,ClassGen,12
4368,31,3.59259259259259,sire,M,home,0,0_100,ClassGen,12
4369,31,4.09950636528969,dam,F,home,0,0_100,ClassGen,12
4370,32,4.85185185185185,dam,M,home,0,0_100,ClassGen,12
4371,31,5.73780361220677,sire,F,home,0,0_100,ClassGen,12
4372,32,4.51851851851852,sire,M,home,0,0_100,ClassGen,12
4373,32,4.0984671343206,dam,F,home,0,0_100,ClassGen,12
4374,33,4.96296296296296,dam,M,home,0,0_100,ClassGen,12
4375,32,5.83329961561805,sire,F,home,0,0_100,ClassGen,12
4376,33,4.11111111111111,sire,M,home,0,0_100,ClassGen,12
4377,33,4.12055079241361,dam,F,home,0,0_100,ClassGen,12
4378,34,4.85185185185185,dam,M,home,0,0_100,ClassGen,12
4379,33,5.88754936603617,sire,F,home,0,0_100,ClassGen,12
4380,34,4,sire,M,home,0,0_100,ClassGen,12
4381,34,4.08547674720707,dam,F,home,0,0_100,ClassGen,12
4382,35,4.96296296296296,dam,M,home,0,0_100,ClassGen,12
4383,34,5.96384517226712,sire,F,home,0,0_100,ClassGen,12
4384,35,4.07407407407407,sire,M,home,0,0_100,ClassGen,12
4385,35,4.08235905429982,dam,F,home,0,0_100,ClassGen,12
4386,36,5.11111111111111,dam,M,home,0,0_100,ClassGen,12
4387,35,6.03110823071938,sire,F,home,0,0_100,ClassGen,12
4388,36,3.59259259259259,sire,M,home,0,0_100,ClassGen,12
4389,36,4.06729020524812,dam,F,home,0,0_100,ClassGen,12
4390,37,5.14814814814815,dam,M,home,0,0_100,ClassGen,12
4391,36,5.94821802935011,sire,F,home,0,0_100,ClassGen,12
4392,37,3.7037037037037,sire,M,home,0,0_100,ClassGen,12
4393,37,4.0852169394648,dam,F,home,0,0_100,ClassGen,12
4394,38,4.85185185185185,dam,M,home,0,0_100,ClassGen,12
4395,37,5.94303405572755,sire,F,home,0,0_100,ClassGen,12
4396,38,4.18518518518519,sire,M,home,0,0_100,ClassGen,12
4397,38,4.09223174850611,dam,F,home,0,0_100,ClassGen,12
4398,39,4.92592592592593,dam,M,home,0,0_100,ClassGen,12
4399,38,5.84146850229454,sire,F,home,0,0_100,ClassGen,12
4400,39,3.92592592592593,sire,M,home,0,0_100,ClassGen,12
4401,39,4.08235905429982,dam,F,home,0,0_100,ClassGen,12
4402,40,4.86666666666667,dam,M,home,0,0_100,ClassGen,12
4403,39,5.82167467112132,sire,F,home,0,0_100,ClassGen,12
4404,40,4.16564417177914,sire,M,home,0,0_100,ClassGen,12
4405,40,4.09950636528969,dam,F,home,0,0_100,ClassGen,12
4406,41,5,dam,M,home,0,0_100,ClassGen,12
4407,40,5.62652410429563,sire,F,home,0,0_100,ClassGen,12
4408,41,4.29045643153527,sire,M,home,0,0_100,ClassGen,12
4409,41,4.12756560145492,dam,F,home,0,0_100,ClassGen,12
4410,42,5.11111111111111,dam,M,home,0,0_100,ClassGen,12
4411,41,3.7098178939034,sire,F,home,0,0_100,ClassGen,12
4412,42,4.26086956521739,sire,M,home,0,0_100,ClassGen,12
4413,42,4.10859963626916,dam,F,home,0,0_100,ClassGen,12
4414,43,5.08888888888889,dam,M,home,0,0_100,ClassGen,12
4415,42,3.82770475227502,sire,F,home,0,0_100,ClassGen,12
4416,43,4.11111111111111,sire,M,home,0,0_100,ClassGen,12
4417,43,4.09664848012471,dam,F,home,0,0_100,ClassGen,12
4418,44,4.86666666666667,dam,M,home,0,0_100,ClassGen,12
4419,43,3.88638178913738,sire,F,home,0,0_100,ClassGen,12
4420,44,4.21022727272727,sire,M,home,0,0_100,ClassGen,12
4421,44,4.08469732398025,dam,F,home,0,0_100,ClassGen,12
4422,45,4.95555555555556,dam,M,home,0,0_100,ClassGen,12
4423,44,3.85231207985333,sire,F,home,0,0_100,ClassGen,12
4424,45,4.09782608695652,sire,M,home,0,0_100,ClassGen,12
4425,45,4.08885424785659,dam,F,home,0,0_100,ClassGen,12
4426,46,4.84444444444444,dam,M,home,0,0_100,ClassGen,12
4427,45,3.83333333333333,sire,F,home,0,0_100,ClassGen,12
4428,46,4.23316062176166,sire,M,home,0,0_100,ClassGen,12
4429,46,4.1197713691868,dam,F,home,0,0_100,ClassGen,12
4430,47,5.13333333333333,dam,M,home,0,0_100,ClassGen,12
4431,46,3.79326732673267,sire,F,home,0,0_100,ClassGen,12
4432,47,3.98901098901099,sire,M,home,0,0_100,ClassGen,12
4433,47,4.08833463237205,dam,F,home,0,0_100,ClassGen,12
4434,48,4.88888888888889,dam,M,home,0,0_100,ClassGen,12
4435,47,3.84353741496599,sire,F,home,0,0_100,ClassGen,12
4436,48,4.34224598930481,sire,M,home,0,0_100,ClassGen,12
4437,48,4.08157963107301,dam,F,home,0,0_100,ClassGen,12
4438,49,5.06666666666667,dam,M,home,0,0_100,ClassGen,12
4439,48,3.81179226864506,sire,F,home,0,0_100,ClassGen,12
4440,49,3.89268292682927,sire,M,home,0,0_100,ClassGen,12
4441,19,1,dam,F,import,0,0_100,ClassGen,12
4442,20,1,dam,M,import,0,0_100,ClassGen,12
4443,19,1,sire,F,import,0,0_100,ClassGen,12
4444,20,1,sire,M,import,0,0_100,ClassGen,12
4445,20,1,dam,F,import,0,0_100,ClassGen,12
4446,21,5.008,dam,M,import,0,0_100,ClassGen,12
4447,20,1,sire,F,import,0,0_100,ClassGen,12
4448,21,7.964,sire,M,import,0,0_100,ClassGen,12
4449,21,4.17822811119771,dam,F,import,0,0_100,ClassGen,12
4450,22,4.952,dam,M,import,0,0_100,ClassGen,12
4451,21,4.34346583528189,sire,F,import,0,0_100,ClassGen,12
4452,22,7.908,sire,M,import,0,0_100,ClassGen,12
4453,22,4.15198752922837,dam,F,import,0,0_100,ClassGen,12
4454,23,4.936,dam,M,import,0,0_100,ClassGen,12
4455,22,4.34398545076643,sire,F,import,0,0_100,ClassGen,12
4456,23,8.016,sire,M,import,0,0_100,ClassGen,12
4457,23,4.1215900233827,dam,F,import,0,0_100,ClassGen,12
4458,24,5.132,dam,M,import,0,0_100,ClassGen,12
4459,23,4.35307872174591,sire,F,import,0,0_100,ClassGen,12
4460,24,7.944,sire,M,import,0,0_100,ClassGen,12
4461,24,4.09223174850611,dam,F,import,0,0_100,ClassGen,12
4462,25,5.036,dam,M,import,0,0_100,ClassGen,12
4463,24,4.35749545336451,sire,F,import,0,0_100,ClassGen,12
4464,25,7.924,sire,M,import,0,0_100,ClassGen,12
4465,25,4.07690309171213,dam,F,import,0,0_100,ClassGen,12
4466,26,4.996,dam,M,import,0,0_100,ClassGen,12
4467,25,4.30007794232268,sire,F,import,0,0_100,ClassGen,12
4468,26,7.964,sire,M,import,0,0_100,ClassGen,12
4469,26,4.07950116913484,dam,F,import,0,0_100,ClassGen,12
4470,27,5.008,dam,M,import,0,0_100,ClassGen,12
4471,26,4.32320083138478,sire,F,import,0,0_100,ClassGen,12
4472,27,8.068,sire,M,import,0,0_100,ClassGen,12
4473,27,4.13120290984671,dam,F,import,0,0_100,ClassGen,12
4474,28,5.008,dam,M,import,0,0_100,ClassGen,12
4475,27,4.21486100285789,sire,F,import,0,0_100,ClassGen,12
4476,28,8.14,sire,M,import,0,0_100,ClassGen,12
4477,28,4.0878150168875,dam,F,import,0,0_100,ClassGen,12
4478,29,4.96,dam,M,import,0,0_100,ClassGen,12
4479,28,4.27227851389971,sire,F,import,0,0_100,ClassGen,12
4480,29,8.048,sire,M,import,0,0_100,ClassGen,12
4481,29,4.06261366588724,dam,F,import,0,0_100,ClassGen,12
4482,30,4.98666666666667,dam,M,import,0,0_100,ClassGen,12
4483,29,4.3548973759418,sire,F,import,0,0_100,ClassGen,12
4484,30,8.07333333333333,sire,M,import,0,0_100,ClassGen,12
4485,30,4.07534424525851,dam,F,import,0,0_100,ClassGen,12
4486,31,4.8775,dam,M,import,0,0_100,ClassGen,12
4487,30,4.294621979735,sire,F,import,0,0_100,ClassGen,12
4488,31,3.9225,sire,M,import,0,0_100,ClassGen,12
4489,31,4.07638347622759,dam,F,import,0,0_100,ClassGen,12
4490,32,4.915,dam,M,import,0,0_100,ClassGen,12
4491,31,3.89622399178012,sire,F,import,0,0_100,ClassGen,12
4492,32,3.9175,sire,M,import,0,0_100,ClassGen,12
4493,32,4.05378020265004,dam,F,import,0,0_100,ClassGen,12
4494,33,4.9925,dam,M,import,0,0_100,ClassGen,12
4495,32,3.69876733436055,sire,F,import,0,0_100,ClassGen,12
4496,33,4.06,sire,M,import,0,0_100,ClassGen,12
4497,33,4.09482982592881,dam,F,import,0,0_100,ClassGen,12
4498,34,5.03,dam,M,import,0,0_100,ClassGen,12
4499,33,3.66452607243771,sire,F,import,0,0_100,ClassGen,12
4500,34,4.025,sire,M,import,0,0_100,ClassGen,12
4501,34,4.09924655754742,dam,F,import,0,0_100,ClassGen,12
4502,35,4.9775,dam,M,import,0,0_100,ClassGen,12
4503,34,3.58915724563207,sire,F,import,0,0_100,ClassGen,12
4504,35,4.1025,sire,M,import,0,0_100,ClassGen,12
4505,35,4.1047025201351,dam,F,import,0,0_100,ClassGen,12
4506,36,4.97,dam,M,import,0,0_100,ClassGen,12
4507,35,3.534087985593,sire,F,import,0,0_100,ClassGen,12
4508,36,4.245,sire,M,import,0,0_100,ClassGen,12
4509,36,4.10418290465056,dam,F,import,0,0_100,ClassGen,12
4510,37,4.98,dam,M,import,0,0_100,ClassGen,12
4511,36,3.52261048304214,sire,F,import,0,0_100,ClassGen,12
4512,37,3.9375,sire,M,import,0,0_100,ClassGen,12
4513,37,4.08106001558846,dam,F,import,0,0_100,ClassGen,12
4514,38,4.9925,dam,M,import,0,0_100,ClassGen,12
4515,37,3.65502183406114,sire,F,import,0,0_100,ClassGen,12
4516,38,3.9275,sire,M,import,0,0_100,ClassGen,12
4517,38,4.09794751883606,dam,F,import,0,0_100,ClassGen,12
4518,39,5.005,dam,M,import,0,0_100,ClassGen,12
4519,38,3.62095531587057,sire,F,import,0,0_100,ClassGen,12
4520,39,3.835,sire,M,import,0,0_100,ClassGen,12
4521,39,4.09067290205248,dam,F,import,0,0_100,ClassGen,12
4522,40,4.97,dam,M,import,0,0_100,ClassGen,12
4523,39,3.60195172059579,sire,F,import,0,0_100,ClassGen,12
4524,40,4.04044943820225,sire,M,import,0,0_100,ClassGen,12
4525,40,4.08547674720707,dam,F,import,0,0_100,ClassGen,12
4526,41,5.0525,dam,M,import,0,0_100,ClassGen,12
4527,40,3.60704189154459,sire,F,import,0,0_100,ClassGen,12
4528,41,3.95056179775281,sire,M,import,0,0_100,ClassGen,12
4529,41,4.05637828007275,dam,F,import,0,0_100,ClassGen,12
4530,42,5.02,dam,M,import,0,0_100,ClassGen,12
4531,41,3.62162856408939,sire,F,import,0,0_100,ClassGen,12
4532,42,4.05393258426966,sire,M,import,0,0_100,ClassGen,12
4533,42,4.07118732138218,dam,F,import,0,0_100,ClassGen,12
4534,43,4.9425,dam,M,import,0,0_100,ClassGen,12
4535,42,3.58936825885978,sire,F,import,0,0_100,ClassGen,12
4536,43,4.1123595505618,sire,M,import,0,0_100,ClassGen,12
4537,43,4.05637828007275,dam,F,import,0,0_100,ClassGen,12
4538,44,5.015,dam,M,import,0,0_100,ClassGen,12
4539,43,3.62917308680021,sire,F,import,0,0_100,ClassGen,12
4540,44,4.11936936936937,sire,M,import,0,0_100,ClassGen,12
4541,44,4.07092751363991,dam,F,import,0,0_100,ClassGen,12
4542,45,5.005,dam,M,import,0,0_100,ClassGen,12
4543,44,3.6034925526451,sire,F,import,0,0_100,ClassGen,12
4544,45,4.06292134831461,sire,M,import,0,0_100,ClassGen,12
4545,45,4.08131982333073,dam,F,import,0,0_100,ClassGen,12
4546,46,4.9475,dam,M,import,0,0_100,ClassGen,12
4547,45,3.61967128916281,sire,F,import,0,0_100,ClassGen,12
4548,46,4.06741573033708,sire,M,import,0,0_100,ClassGen,12
4549,46,4.09041309431021,dam,F,import,0,0_100,ClassGen,12
4550,47,4.9975,dam,M,import,0,0_100,ClassGen,12
4551,46,3.61273754494093,sire,F,import,0,0_100,ClassGen,12
4552,47,3.91910112359551,sire,M,import,0,0_100,ClassGen,12
4553,47,4.05481943361912,dam,F,import,0,0_100,ClassGen,12
4554,48,5.03,dam,M,import,0,0_100,ClassGen,12
4555,47,3.61083996917544,sire,F,import,0,0_100,ClassGen,12
4556,48,4.08988764044944,sire,M,import,0,0_100,ClassGen,12
4557,48,4.0683294362172,dam,F,import,0,0_100,ClassGen,12
4558,49,5.005,dam,M,import,0,0_100,ClassGen,12
4559,48,3.61325115562404,sire,F,import,0,0_100,ClassGen,12
4560,49,4.00898876404494,sire,M,import,0,0_100,ClassGen,12
4561,19,1,dam,F,home,0,0_100,ClassGen,13
4562,20,1,dam,M,home,0,0_100,ClassGen,13
4563,19,1,sire,F,home,0,0_100,ClassGen,13
4564,20,1,sire,M,home,0,0_100,ClassGen,13
4565,20,1,dam,F,home,0,0_100,ClassGen,13
4566,21,5.25925925925926,dam,M,home,0,0_100,ClassGen,13
4567,20,1,sire,F,home,0,0_100,ClassGen,13
4568,21,7.66666666666667,sire,M,home,0,0_100,ClassGen,13
4569,21,4.22083658093011,dam,F,home,0,0_100,ClassGen,13
4570,22,5.03703703703704,dam,M,home,0,0_100,ClassGen,13
4571,21,6.72616263964666,sire,F,home,0,0_100,ClassGen,13
4572,22,7.96296296296296,sire,M,home,0,0_100,ClassGen,13
4573,22,4.17043387892959,dam,F,home,0,0_100,ClassGen,13
4574,23,5.22222222222222,dam,M,home,0,0_100,ClassGen,13
4575,22,6.55416991426345,sire,F,home,0,0_100,ClassGen,13
4576,23,7.59259259259259,sire,M,home,0,0_100,ClassGen,13
4577,23,4.16082099246558,dam,F,home,0,0_100,ClassGen,13
4578,24,5.11111111111111,dam,M,home,0,0_100,ClassGen,13
4579,23,6.26916082099247,sire,F,home,0,0_100,ClassGen,13
4580,24,8.03703703703704,sire,M,home,0,0_100,ClassGen,13
4581,24,4.10340348142375,dam,F,home,0,0_100,ClassGen,13
4582,25,4.92592592592593,dam,M,home,0,0_100,ClassGen,13
4583,24,6.32242140815796,sire,F,home,0,0_100,ClassGen,13
4584,25,7.88888888888889,sire,M,home,0,0_100,ClassGen,13
4585,25,4.08729540140296,dam,F,home,0,0_100,ClassGen,13
4586,26,4.88888888888889,dam,M,home,0,0_100,ClassGen,13
4587,25,6.32346063912705,sire,F,home,0,0_100,ClassGen,13
4588,26,7.81481481481482,sire,M,home,0,0_100,ClassGen,13
4589,26,4.09560924915563,dam,F,home,0,0_100,ClassGen,13
4590,27,5,dam,M,home,0,0_100,ClassGen,13
4591,26,6.32501948558067,sire,F,home,0,0_100,ClassGen,13
4592,27,7.92592592592593,sire,M,home,0,0_100,ClassGen,13
4593,27,4.11483502208366,dam,F,home,0,0_100,ClassGen,13
4594,28,5,dam,M,home,0,0_100,ClassGen,13
4595,27,6.30163678877631,sire,F,home,0,0_100,ClassGen,13
4596,28,7.81481481481482,sire,M,home,0,0_100,ClassGen,13
4597,28,4.0745648220317,dam,F,home,0,0_100,ClassGen,13
4598,29,4.96296296296296,dam,M,home,0,0_100,ClassGen,13
4599,28,6.35593660691089,sire,F,home,0,0_100,ClassGen,13
4600,29,8.22222222222222,sire,M,home,0,0_100,ClassGen,13
4601,29,4.10756040530008,dam,F,home,0,0_100,ClassGen,13
4602,30,5.14814814814815,dam,M,home,0,0_100,ClassGen,13
4603,29,6.42608469732398,sire,F,home,0,0_100,ClassGen,13
4604,30,7.81481481481482,sire,M,home,0,0_100,ClassGen,13
4605,30,4.09976617303196,dam,F,home,0,0_100,ClassGen,13
4606,31,4.88888888888889,dam,M,home,0,0_100,ClassGen,13
4607,30,6.2146529562982,sire,F,home,0,0_100,ClassGen,13
4608,31,4.07407407407407,sire,M,home,0,0_100,ClassGen,13
4609,31,4.08651597817615,dam,F,home,0,0_100,ClassGen,13
4610,32,5,dam,M,home,0,0_100,ClassGen,13
4611,31,5.78341658341658,sire,F,home,0,0_100,ClassGen,13
4612,32,4.25925925925926,sire,M,home,0,0_100,ClassGen,13
4613,32,4.11249675240322,dam,F,home,0,0_100,ClassGen,13
4614,33,5.07407407407407,dam,M,home,0,0_100,ClassGen,13
4615,32,5.72006538618717,sire,F,home,0,0_100,ClassGen,13
4616,33,3.96296296296296,sire,M,home,0,0_100,ClassGen,13
4617,33,4.10418290465056,dam,F,home,0,0_100,ClassGen,13
4618,34,4.88888888888889,dam,M,home,0,0_100,ClassGen,13
4619,33,5.76671557325508,sire,F,home,0,0_100,ClassGen,13
4620,34,4.25925925925926,sire,M,home,0,0_100,ClassGen,13
4621,34,4.11691348402182,dam,F,home,0,0_100,ClassGen,13
4622,35,4.81481481481482,dam,M,home,0,0_100,ClassGen,13
4623,34,5.83805064907427,sire,F,home,0,0_100,ClassGen,13
4624,35,3.51851851851852,sire,M,home,0,0_100,ClassGen,13
4625,35,4.07768251493894,dam,F,home,0,0_100,ClassGen,13
4626,36,4.81481481481482,dam,M,home,0,0_100,ClassGen,13
4627,35,5.83278553820871,sire,F,home,0,0_100,ClassGen,13
4628,36,4.22222222222222,sire,M,home,0,0_100,ClassGen,13
4629,36,4.10002598077423,dam,F,home,0,0_100,ClassGen,13
4630,37,5,dam,M,home,0,0_100,ClassGen,13
4631,36,5.9153134635149,sire,F,home,0,0_100,ClassGen,13
4632,37,3.88888888888889,sire,M,home,0,0_100,ClassGen,13
4633,37,4.09560924915563,dam,F,home,0,0_100,ClassGen,13
4634,38,5.18518518518518,dam,M,home,0,0_100,ClassGen,13
4635,37,5.8620619396903,sire,F,home,0,0_100,ClassGen,13
4636,38,3.62962962962963,sire,M,home,0,0_100,ClassGen,13
4637,38,4.06105481943362,dam,F,home,0,0_100,ClassGen,13
4638,39,4.92592592592593,dam,M,home,0,0_100,ClassGen,13
4639,38,5.89985693848355,sire,F,home,0,0_100,ClassGen,13
4640,39,3.59259259259259,sire,M,home,0,0_100,ClassGen,13
4641,39,4.09612886464017,dam,F,home,0,0_100,ClassGen,13
4642,40,4.95555555555556,dam,M,home,0,0_100,ClassGen,13
4643,39,5.77668912022862,sire,F,home,0,0_100,ClassGen,13
4644,40,4.02840909090909,sire,M,home,0,0_100,ClassGen,13
4645,40,4.12678617822811,dam,F,home,0,0_100,ClassGen,13
4646,41,5.06666666666667,dam,M,home,0,0_100,ClassGen,13
4647,40,5.61904761904762,sire,F,home,0,0_100,ClassGen,13
4648,41,4.11255411255411,sire,M,home,0,0_100,ClassGen,13
4649,41,4.08028059236165,dam,F,home,0,0_100,ClassGen,13
4650,42,4.84444444444444,dam,M,home,0,0_100,ClassGen,13
4651,41,3.78965309805494,sire,F,home,0,0_100,ClassGen,13
4652,42,3.96216216216216,sire,M,home,0,0_100,ClassGen,13
4653,42,4.08833463237205,dam,F,home,0,0_100,ClassGen,13
4654,43,4.97777777777778,dam,M,home,0,0_100,ClassGen,13
4655,42,3.84213673510066,sire,F,home,0,0_100,ClassGen,13
4656,43,4.21621621621622,sire,M,home,0,0_100,ClassGen,13
4657,43,4.09508963367108,dam,F,home,0,0_100,ClassGen,13
4658,44,4.93333333333333,dam,M,home,0,0_100,ClassGen,13
4659,43,3.87738853503185,sire,F,home,0,0_100,ClassGen,13
4660,44,4.4438202247191,sire,M,home,0,0_100,ClassGen,13
4661,44,4.11483502208366,dam,F,home,0,0_100,ClassGen,13
4662,45,5.04444444444444,dam,M,home,0,0_100,ClassGen,13
4663,44,3.7587044534413,sire,F,home,0,0_100,ClassGen,13
4664,45,4.17894736842105,sire,M,home,0,0_100,ClassGen,13
4665,45,4.09327097947519,dam,F,home,0,0_100,ClassGen,13
4666,46,5.06666666666667,dam,M,home,0,0_100,ClassGen,13
4667,45,3.77399138268704,sire,F,home,0,0_100,ClassGen,13
4668,46,4.12290502793296,sire,M,home,0,0_100,ClassGen,13
4669,46,4.09690828786698,dam,F,home,0,0_100,ClassGen,13
4670,47,4.91111111111111,dam,M,home,0,0_100,ClassGen,13
