"VREDNOST_12_PV","DRZ_ORIG_ZIVAL","STEV_ORIG_ZIVAL","PASMA","DAT_ROJSTVO"
144.3,"SI","14532098",3,26-02-2015
73.4,"SI","14532098",3,26-02-2015
123.1,"SI","14532098",3,26-02-2015
121.9,"SI","04280400",3,29-01-2015
133.1,"SI","04280400",3,29-01-2015
113.1,"SI","04280400",3,29-01-2015
125.8,"SI","04280400",3,29-01-2015
104.6,"SI","04280400",3,29-01-2015
123.6,"SI","04280400",3,29-01-2015
101.1,"SI","04280400",3,29-01-2015
115.1,"SI","04280400",3,29-01-2015
130.2,"SI","04280400",3,29-01-2015
94.7,"SI","04280400",3,29-01-2015
109.1,"SI","04280400",3,29-01-2015
106.5,"SI","04280400",3,29-01-2015
133.9,"SI","04280400",3,29-01-2015
109.1,"SI","04280400",3,29-01-2015
119.3,"SI","04280400",3,29-01-2015
112.5,"SI","04280400",3,29-01-2015
91.2,"SI","04280400",3,29-01-2015
120.8,"SI","04280400",3,29-01-2015
130.6,"SI","04280400",3,29-01-2015
108.5,"SI","04280400",3,29-01-2015
104.9,"SI","04280400",3,29-01-2015
127,"SI","04280400",3,29-01-2015
111.8,"SI","04280400",3,29-01-2015
105.4,"SI","04280400",3,29-01-2015
126.7,"SI","04280400",3,29-01-2015
135.8,"SI","04280400",3,29-01-2015
110.9,"SI","04280400",3,29-01-2015
89.5,"SI","04280400",3,29-01-2015
138.2,"SI","04280400",3,29-01-2015
110.9,"CH","120059003677",1,06-12-2006
120.6,"CH","120059003677",1,06-12-2006
130.9,"CH","120059003677",1,06-12-2006
112.9,"CH","120059003677",1,06-12-2006
101.9,"CH","120059003677",1,06-12-2006
103.1,"CH","120059003677",1,06-12-2006
142,"CH","120059003677",1,06-12-2006
109.7,"CH","120059003677",1,06-12-2006
106.8,"CH","120059003677",1,06-12-2006
130.4,"CH","120059003677",1,06-12-2006
98,"CH","120059003677",1,06-12-2006
158.8,"CH","120059003677",1,06-12-2006
155.9,"CH","120059003677",1,06-12-2006
163.1,"CH","120059003677",1,06-12-2006
110,"CH","120059003677",1,06-12-2006
126.1,"CH","120059003677",1,06-12-2006
115.7,"CH","120059003677",1,06-12-2006
68.4,"CH","120059003677",1,06-12-2006
98.8,"CH","120059003677",1,06-12-2006
92.6,"CH","120059003677",1,06-12-2006
108.7,"CH","120059003677",1,06-12-2006
132.2,"CH","120059003677",1,06-12-2006
144.7,"CH","120059003677",1,06-12-2006
101.8,"CH","120059003677",1,06-12-2006
100.2,"CH","120059003677",1,06-12-2006
76.7,"CH","120059003677",1,06-12-2006
105,"CH","120059003677",1,06-12-2006
120.4,"CH","120059003677",1,06-12-2006
103.1,"CH","120059003677",1,06-12-2006
110.6,"CH","120059003677",1,06-12-2006
129.4,"CH","120059003677",1,06-12-2006
127.1,"CH","120059003677",1,06-12-2006
125.9,"DK","03372306253",3,24-12-2013
126.5,"DK","03372306253",3,24-12-2013
114.5,"DK","03372306253",3,24-12-2013
117.7,"DK","03372306253",3,24-12-2013
97.3,"DK","03372306253",3,24-12-2013
95,"DK","03372306253",3,24-12-2013
128.4,"DK","03372306253",3,24-12-2013
128.5,"DK","03372306253",3,24-12-2013
139.9,"DK","03372306253",3,24-12-2013
117.9,"DK","03372306253",3,24-12-2013
133,"DK","03372306253",3,24-12-2013
124.4,"DK","03372306253",3,24-12-2013
114.8,"DK","03372306253",3,24-12-2013
84.4,"DK","03372306253",3,24-12-2013
126.8,"DK","03372306253",3,24-12-2013
113.5,"AT","167805514",2,12-03-2007
94.1,"AT","167805514",2,12-03-2007
119.5,"AT","167805514",2,12-03-2007
113.1,"AT","167805514",2,12-03-2007
121.7,"AT","167805514",2,12-03-2007
121.3,"AT","167805514",2,12-03-2007
85.8,"AT","167805514",2,12-03-2007
120.8,"DE","0664127354",3,04-06-2010
106.9,"DE","0664127354",3,04-06-2010
91.7,"DE","0664127354",3,04-06-2010
115.6,"DE","0664127354",3,04-06-2010
148.5,"DE","0664127354",3,04-06-2010
114.9,"DE","0664127354",3,04-06-2010
108.4,"DE","0664127354",3,04-06-2010
130.8,"DE","0664127354",3,04-06-2010
115.5,"DE","0664127354",3,04-06-2010
121.7,"DE","0664127354",3,04-06-2010
142.3,"DE","0664127354",3,04-06-2010
135.4,"DE","0664127354",3,04-06-2010
115.4,"DE","0664127354",3,04-06-2010
146.6,"DE","0664127354",3,04-06-2010
128.9,"DE","0664127354",3,04-06-2010
92.9,"DE","0664127354",3,04-06-2010
74.7,"DE","0664127354",3,04-06-2010
133.3,"DE","0664127354",3,04-06-2010
133.4,"DE","0664127354",3,04-06-2010
142,"DE","0664127354",3,04-06-2010
112.7,"DE","0664127354",3,04-06-2010
135.1,"DE","0664127354",3,04-06-2010
131.5,"DE","0664127354",3,04-06-2010
114.8,"DE","0664127354",3,04-06-2010
42.3,"DE","0664127354",3,04-06-2010
119.3,"DE","0664127354",3,04-06-2010
119,"DE","0664127354",3,04-06-2010
124.9,"DE","0664127354",3,04-06-2010
150.5,"DE","0664127354",3,04-06-2010
121,"US","132815961",3,01-03-2002
105.9,"US","132815961",3,01-03-2002
128.1,"US","132815961",3,01-03-2002
149.5,"US","132815961",3,01-03-2002
125.5,"US","132815961",3,01-03-2002
117,"US","132815961",3,01-03-2002
86.2,"US","132815961",3,01-03-2002
97.1,"US","132815961",3,01-03-2002
121,"US","132815961",3,01-03-2002
124.5,"US","132815961",3,01-03-2002
122.4,"US","132815961",3,01-03-2002
81.1,"US","132815961",3,01-03-2002
119.7,"US","132815961",3,01-03-2002
110.6,"US","132815961",3,01-03-2002
106.4,"US","132815961",3,01-03-2002
117.5,"US","132815961",3,01-03-2002
133.7,"US","132815961",3,01-03-2002
128.5,"US","132815961",3,01-03-2002
139.9,"US","132815961",3,01-03-2002
112.4,"US","132815961",3,01-03-2002
144.8,"US","132815961",3,01-03-2002
110.2,"US","132815961",3,01-03-2002
92,"US","132815961",3,01-03-2002
103.7,"US","132815961",3,01-03-2002
109.8,"US","132815961",3,01-03-2002
89.3,"US","132815961",3,01-03-2002
113.6,"US","132815961",3,01-03-2002
134.3,"US","132815961",3,01-03-2002
134.8,"US","132815961",3,01-03-2002
167,"NL","666448448",15,01-01-2014
111.9,"NL","666448448",15,01-01-2014
121.6,"NL","666448448",15,01-01-2014
150.4,"NL","666448448",15,01-01-2014
94.5,"NL","666448448",15,01-01-2014
115.7,"NL","666448448",15,01-01-2014
118.3,"NL","666448448",15,01-01-2014
133.2,"NL","666448448",15,01-01-2014
130.5,"NL","666448448",15,01-01-2014
120.2,"NL","666448448",15,01-01-2014
157.3,"NL","666448448",15,01-01-2014
153.1,"NL","666448448",15,01-01-2014
89.8,"NL","666448448",15,01-01-2014
142,"NL","666448448",15,01-01-2014
94,"NL","666448448",15,01-01-2014
89.1,"NL","666448448",15,01-01-2014
150.3,"NL","666448448",15,01-01-2014
133.9,"NL","666448448",15,01-01-2014
169.8,"NL","666448448",15,01-01-2014
128.4,"NL","666448448",15,01-01-2014
122.8,"NL","666448448",15,01-01-2014
120.7,"NL","666448448",15,01-01-2014
104.1,"NL","666448448",15,01-01-2014
133.9,"NL","666448448",15,01-01-2014
140.5,"NL","666448448",15,01-01-2014
147.4,"NL","666448448",15,01-01-2014
114.3,"NL","666448448",15,01-01-2014
120.3,"NL","666448448",15,01-01-2014
132.9,"NL","666448448",15,01-01-2014
133.1,"NL","708611632",3,01-10-2011
100.1,"NL","708611632",3,01-10-2011
134.7,"NL","708611632",3,01-10-2011
140.3,"NL","708611632",3,01-10-2011
112.1,"NL","708611632",3,01-10-2011
117.5,"NL","708611632",3,01-10-2011
76.6,"NL","708611632",3,01-10-2011
107.9,"NL","708611632",3,01-10-2011
112.4,"NL","708611632",3,01-10-2011
128,"NL","708611632",3,01-10-2011
129.3,"NL","708611632",3,01-10-2011
121.1,"NL","708611632",3,01-10-2011
108.9,"NL","708611632",3,01-10-2011
128.1,"NL","708611632",3,01-10-2011
113.4,"NL","708611632",3,01-10-2011
109.8,"NL","708611632",3,01-10-2011
104.6,"NL","708611632",3,01-10-2011
136.4,"NL","708611632",3,01-10-2011
135.4,"NL","708611632",3,01-10-2011
144.2,"NL","708611632",3,01-10-2011
95.3,"NL","708611632",3,01-10-2011
141.3,"NL","708611632",3,01-10-2011
141.4,"NL","708611632",3,01-10-2011
109.8,"NL","708611632",3,01-10-2011
129.3,"NL","708611632",3,01-10-2011
114.4,"NL","708611632",3,01-10-2011
126.4,"NL","708611632",3,01-10-2011
106.5,"NL","708611632",3,01-10-2011
95.9,"NL","708611632",3,01-10-2011
115.4,"BE","210476234",15,30-07-2010
148.5,"BE","210476234",15,30-07-2010
127.1,"BE","210476234",15,30-07-2010
105.7,"BE","210476234",15,30-07-2010
117.3,"BE","210476234",15,30-07-2010
140.1,"BE","210476234",15,30-07-2010
110,"BE","210476234",15,30-07-2010
100.2,"BE","210476234",15,30-07-2010
97.6,"BE","210476234",15,30-07-2010
111.6,"BE","210476234",15,30-07-2010
119.7,"BE","210476234",15,30-07-2010
137.5,"BE","210476234",15,30-07-2010
121.7,"BE","210476234",15,30-07-2010
108.3,"BE","210476234",15,30-07-2010
75.8,"BE","210476234",15,30-07-2010
58.1,"BE","210476234",15,30-07-2010
111.6,"BE","210476234",15,30-07-2010
111.2,"BE","210476234",15,30-07-2010
76.3,"BE","210476234",15,30-07-2010
83.4,"BE","210476234",15,30-07-2010
145.1,"BE","210476234",15,30-07-2010
89.4,"BE","210476234",15,30-07-2010
133.5,"BE","210476234",15,30-07-2010
62.6,"BE","210476234",15,30-07-2010
101.2,"BE","210476234",15,30-07-2010
122.2,"BE","210476234",15,30-07-2010
141.4,"BE","210476234",15,30-07-2010
119,"BE","210476234",15,30-07-2010
120,"BE","210476234",15,30-07-2010
105.2,"DE","0974566039",2,11-12-2008
110.2,"DE","0974566039",2,11-12-2008
110.7,"DE","0974566039",2,11-12-2008
102,"DE","0974566039",2,11-12-2008
106.1,"DE","0974566039",2,11-12-2008
112.7,"DE","0974566039",2,11-12-2008
102.1,"DE","0974566039",2,11-12-2008
136.1,"DE","0664101915",15,21-06-2010
70,"DE","0664101915",15,21-06-2010
129.7,"DE","0664101915",15,21-06-2010
110,"DE","0664101915",15,21-06-2010
146.2,"DE","0664101915",15,21-06-2010
138.7,"DE","0664101915",15,21-06-2010
99.7,"DE","0664101915",15,21-06-2010
106.2,"DE","0664101915",15,21-06-2010
102.5,"DE","0664101915",15,21-06-2010
140.7,"DE","0664101915",15,21-06-2010
149.9,"DE","0664101915",15,21-06-2010
103.8,"DE","0664101915",15,21-06-2010
120.6,"DE","0664101915",15,21-06-2010
115.8,"DE","0664101915",15,21-06-2010
152.1,"DE","0664101915",15,21-06-2010
81.7,"DE","0664101915",15,21-06-2010
135.1,"DE","0664101915",15,21-06-2010
104.9,"DE","0664101915",15,21-06-2010
119.2,"DE","0664101915",15,21-06-2010
123.4,"DE","0664101915",15,21-06-2010
115.4,"DE","0664101915",15,21-06-2010
76.4,"DE","0664101915",15,21-06-2010
140.1,"DE","0664101915",15,21-06-2010
94.5,"DE","0664101915",15,21-06-2010
118.5,"DE","0664101915",15,21-06-2010
114.9,"DE","0664101915",15,21-06-2010
148.9,"DE","0664101915",15,21-06-2010
93,"DE","0664101915",15,21-06-2010
107.8,"DE","0664101915",15,21-06-2010
118.2,"GB","952180626236",3,09-07-2013
137.5,"GB","952180626236",3,09-07-2013
173.9,"GB","952180626236",3,09-07-2013
66.1,"GB","952180626236",3,09-07-2013
147.4,"GB","952180626236",3,09-07-2013
137.2,"GB","952180626236",3,09-07-2013
171.6,"GB","952180626236",3,09-07-2013
143.3,"GB","952180626236",3,09-07-2013
122.8,"GB","952180626236",3,09-07-2013
109.1,"GB","952180626236",3,09-07-2013
158.1,"GB","952180626236",3,09-07-2013
156.8,"GB","952180626236",3,09-07-2013
162.5,"GB","952180626236",3,09-07-2013
124.8,"GB","952180626236",3,09-07-2013
138.5,"GB","952180626236",3,09-07-2013
138.4,"GB","952180626236",3,09-07-2013
73,"GB","952180626236",3,09-07-2013
136.3,"GB","952180626236",3,09-07-2013
56.8,"GB","952180626236",3,09-07-2013
132.9,"GB","952180626236",3,09-07-2013
128.4,"GB","952180626236",3,09-07-2013
128.1,"GB","952180626236",3,09-07-2013
104.5,"GB","952180626236",3,09-07-2013
108.8,"GB","952180626236",3,09-07-2013
136.4,"GB","952180626236",3,09-07-2013
104.7,"GB","952180626236",3,09-07-2013
122.5,"GB","952180626236",3,09-07-2013
126.4,"GB","952180626236",3,09-07-2013
135.3,"GB","952180626236",3,09-07-2013
97.2,"CA","11104016",3,26-05-2010
113.4,"CA","11104016",3,26-05-2010
117.6,"CA","11104016",3,26-05-2010
117.6,"CA","11104016",3,26-05-2010
105.2,"CA","11104016",3,26-05-2010
120.3,"CA","11104016",3,26-05-2010
109.5,"CA","11104016",3,26-05-2010
135.2,"CA","11104016",3,26-05-2010
144.5,"CA","11104016",3,26-05-2010
101.1,"CA","11104016",3,26-05-2010
99.8,"CA","11104016",3,26-05-2010
109.2,"CA","11104016",3,26-05-2010
137.2,"CA","11104016",3,26-05-2010
134,"CA","11104016",3,26-05-2010
153.9,"CA","11104016",3,26-05-2010
139.7,"CA","11104016",3,26-05-2010
148.1,"CA","11104016",3,26-05-2010
126.8,"CA","11104016",3,26-05-2010
127.4,"CA","11104016",3,26-05-2010
115.9,"CA","11104016",3,26-05-2010
115.4,"CA","11104016",3,26-05-2010
138.7,"CA","11104016",3,26-05-2010
142,"CA","11104016",3,26-05-2010
136.2,"CA","11104016",3,26-05-2010
118.1,"CA","11104016",3,26-05-2010
136.4,"CA","11104016",3,26-05-2010
137,"CA","11104016",3,26-05-2010
105.3,"CA","11104016",3,26-05-2010
113,"CA","11104016",3,26-05-2010
115.3,"DE","1404302963",3,14-06-2012
131.8,"DE","1404302963",3,14-06-2012
94.3,"DE","1404302963",3,14-06-2012
106.4,"DE","1404302963",3,14-06-2012
124.3,"DE","1404302963",3,14-06-2012
135,"DE","1404302963",3,14-06-2012
108.7,"DE","1404302963",3,14-06-2012
107.6,"DE","1404302963",3,14-06-2012
116.8,"DE","1404302963",3,14-06-2012
140.6,"DE","1404302963",3,14-06-2012
112.3,"DE","1404302963",3,14-06-2012
109.6,"DE","1404302963",3,14-06-2012
138.3,"DE","1404302963",3,14-06-2012
128.4,"DE","1404302963",3,14-06-2012
101.6,"DE","1404302963",3,14-06-2012
102.9,"DE","1404302963",3,14-06-2012
110.9,"DE","1404302963",3,14-06-2012
112,"DE","1404302963",3,14-06-2012
82,"DE","1404302963",3,14-06-2012
100,"DE","1404302963",3,14-06-2012
119.2,"DE","1404302963",3,14-06-2012
95.7,"DE","1404302963",3,14-06-2012
145.5,"DE","1404302963",3,14-06-2012
115.1,"DE","1404302963",3,14-06-2012
73.8,"DE","1404302963",3,14-06-2012
128.3,"DE","1404302963",3,14-06-2012
108.1,"DE","1404302963",3,14-06-2012
116.1,"DE","1404302963",3,14-06-2012
137.3,"DE","1404302963",3,14-06-2012
132.7,"DE","0948888363",2,22-11-2013
103.6,"DE","0948888363",2,22-11-2013
136.4,"DE","0948888363",2,22-11-2013
139.4,"DE","0948888363",2,22-11-2013
140.1,"DE","0948888363",2,22-11-2013
131.2,"DE","0948888363",2,22-11-2013
115.9,"DE","0944739141",2,11-02-2010
112.8,"DE","0944739141",2,11-02-2010
112.6,"DE","0944739141",2,11-02-2010
112.3,"DE","0944739141",2,11-02-2010
108,"DE","0944739141",2,11-02-2010
112.8,"DE","0944739141",2,11-02-2010
122,"DE","0944502274",2,08-03-2010
127.4,"DE","0944502274",2,08-03-2010
122.4,"DE","0944502274",2,08-03-2010
115.1,"DE","0944502274",2,08-03-2010
116.9,"DE","0944502274",2,08-03-2010
120.6,"DE","0944502274",2,08-03-2010
90.9,"DE","0944502274",2,08-03-2010
111.5,"DE","0116774071",3,28-02-2010
120.6,"DE","0116774071",3,28-02-2010
124.4,"DE","0116774071",3,28-02-2010
106.6,"DE","0116774071",3,28-02-2010
142.7,"DE","0116774071",3,28-02-2010
109.8,"DE","0116774071",3,28-02-2010
135.8,"DE","0116774071",3,28-02-2010
121,"DE","0116774071",3,28-02-2010
89.7,"DE","0116774071",3,28-02-2010
96.4,"DE","0116774071",3,28-02-2010
122.8,"DE","0116774071",3,28-02-2010
124.1,"DE","0116774071",3,28-02-2010
139.1,"DE","0116774071",3,28-02-2010
142.9,"DE","0116774071",3,28-02-2010
55,"DE","0116774071",3,28-02-2010
98.1,"DE","0116774071",3,28-02-2010
128.8,"DE","0116774071",3,28-02-2010
111.1,"DE","0116774071",3,28-02-2010
129.6,"DE","0116774071",3,28-02-2010
112.8,"DE","0116774071",3,28-02-2010
102.8,"DE","0116774071",3,28-02-2010
94.3,"DE","0116774071",3,28-02-2010
98.5,"DE","0116774071",3,28-02-2010
129.9,"DE","0116774071",3,28-02-2010
123.2,"DE","0116774071",3,28-02-2010
112.7,"DE","0116774071",3,28-02-2010
102.7,"DE","0116774071",3,28-02-2010
78.9,"DE","0116774071",3,28-02-2010
112.2,"DE","0116774071",3,28-02-2010
124.9,"GB","382702404479",3,15-09-2009
131.5,"GB","382702404479",3,15-09-2009
130.8,"GB","382702404479",3,15-09-2009
96.3,"GB","382702404479",3,15-09-2009
134.3,"GB","382702404479",3,15-09-2009
133.8,"GB","382702404479",3,15-09-2009
143.2,"US","137892772",3,17-09-2006
141.6,"US","137892772",3,17-09-2006
152.4,"US","137892772",3,17-09-2006
101.2,"US","137892772",3,17-09-2006
119.8,"US","137892772",3,17-09-2006
133.3,"US","137892772",3,17-09-2006
88.3,"US","137892772",3,17-09-2006
109.7,"US","137892772",3,17-09-2006
109.7,"US","137892772",3,17-09-2006
118.1,"US","137892772",3,17-09-2006
92,"US","137892772",3,17-09-2006
103.9,"US","137892772",3,17-09-2006
144.3,"US","137892772",3,17-09-2006
135.3,"US","137892772",3,17-09-2006
125.1,"US","137892772",3,17-09-2006
128.3,"US","137892772",3,17-09-2006
78.8,"US","137892772",3,17-09-2006
104.9,"US","137892772",3,17-09-2006
103.3,"US","137892772",3,17-09-2006
125.6,"US","137892772",3,17-09-2006
120.3,"US","137892772",3,17-09-2006
93.1,"US","137892772",3,17-09-2006
122,"US","137892772",3,17-09-2006
82.4,"US","137892772",3,17-09-2006
155.7,"US","137892772",3,17-09-2006
155.8,"US","137892772",3,17-09-2006
78.4,"US","137892772",3,17-09-2006
131.7,"US","137892772",3,17-09-2006
74.8,"US","137892772",3,17-09-2006
129.9,"US","137892772",3,17-09-2006
135.9,"US","137892772",3,17-09-2006
48.6,"US","137892772",3,17-09-2006
124.8,"US","137892772",3,17-09-2006
92.3,"US","137892772",3,17-09-2006
111.2,"US","137892772",3,17-09-2006
63.3,"US","137892772",3,17-09-2006
133.6,"CA","6215479",3,04-06-1994
102.3,"CA","6215479",3,04-06-1994
115.1,"CA","6215479",3,04-06-1994
96.3,"CA","6215479",3,04-06-1994
118.1,"CA","6215479",3,04-06-1994
91.4,"CA","6215479",3,04-06-1994
99.5,"CA","6215479",3,04-06-1994
94,"CA","6215479",3,04-06-1994
86.3,"CA","6215479",3,04-06-1994
140.4,"CA","6215479",3,04-06-1994
105.6,"CA","6215479",3,04-06-1994
100,"CA","6215479",3,04-06-1994
144.9,"CA","6215479",3,04-06-1994
126,"CA","6215479",3,04-06-1994
125.7,"CA","6215479",3,04-06-1994
102.7,"CA","6215479",3,04-06-1994
105.9,"CA","6215479",3,04-06-1994
121.8,"CA","6215479",3,04-06-1994
86.6,"CA","6215479",3,04-06-1994
136.3,"CA","6215479",3,04-06-1994
92,"CA","6215479",3,04-06-1994
129.7,"CA","6215479",3,04-06-1994
116.9,"CA","6215479",3,04-06-1994
53.5,"CA","6215479",3,04-06-1994
102.9,"CA","6215479",3,04-06-1994
127.2,"CA","6215479",3,04-06-1994
129.7,"CA","6215479",3,04-06-1994
134.7,"CA","6215479",3,04-06-1994
143.3,"CA","6215479",3,04-06-1994
120.9,"CA","8389448",3,09-09-2001
68.4,"CA","8389448",3,09-09-2001
122.8,"CA","8389448",3,09-09-2001
115.3,"CA","8389448",3,09-09-2001
120.9,"CA","8389448",3,09-09-2001
98,"CA","8389448",3,09-09-2001
102.8,"CA","8389448",3,09-09-2001
107,"CA","8389448",3,09-09-2001
101.3,"CA","8389448",3,09-09-2001
98.3,"CA","8389448",3,09-09-2001
162.5,"CA","8389448",3,09-09-2001
131.1,"CA","8389448",3,09-09-2001
113.6,"CA","8389448",3,09-09-2001
110.9,"CA","8389448",3,09-09-2001
85.8,"CA","8389448",3,09-09-2001
104.6,"CA","8389448",3,09-09-2001
105.4,"CA","8389448",3,09-09-2001
118,"CA","8389448",3,09-09-2001
130.2,"CA","8389448",3,09-09-2001
120.3,"CA","8389448",3,09-09-2001
81.6,"CA","8389448",3,09-09-2001
93.6,"CA","8389448",3,09-09-2001
127,"CA","8389448",3,09-09-2001
115.7,"CA","8389448",3,09-09-2001
125.7,"CA","8389448",3,09-09-2001
103.8,"CA","8389448",3,09-09-2001
107.2,"CA","8389448",3,09-09-2001
121.4,"CA","8389448",3,09-09-2001
117.5,"CA","8389448",3,09-09-2001
111.6,"CA","6663976",3,18-11-1996
96.2,"CA","6663976",3,18-11-1996
97,"CA","6663976",3,18-11-1996
101.9,"CA","6663976",3,18-11-1996
100.1,"CA","6663976",3,18-11-1996
97.2,"CA","6663976",3,18-11-1996
93.9,"CA","6663976",3,18-11-1996
100.5,"CA","6663976",3,18-11-1996
106.2,"CA","6663976",3,18-11-1996
114.1,"CA","6663976",3,18-11-1996
102.2,"CA","6663976",3,18-11-1996
102.3,"CA","6663976",3,18-11-1996
100.3,"CA","6663976",3,18-11-1996
109.4,"CA","6663976",3,18-11-1996
100,"CA","6663976",3,18-11-1996
118.5,"CA","6663976",3,18-11-1996
101.5,"CA","6663976",3,18-11-1996
98.4,"CA","6663976",3,18-11-1996
93,"CA","6663976",3,18-11-1996
102.8,"CA","6663976",3,18-11-1996
124.1,"CA","6663976",3,18-11-1996
104.1,"CA","6663976",3,18-11-1996
92.9,"CA","6663976",3,18-11-1996
112.5,"CA","6663976",3,18-11-1996
93,"CA","6663976",3,18-11-1996
114.4,"CA","6663976",3,18-11-1996
111.9,"CA","6663976",3,18-11-1996
101.6,"CA","6663976",3,18-11-1996
104.9,"CA","6663976",3,18-11-1996
132.6,"DE","0354891684",3,11-10-2011
101.8,"DE","0354891684",3,11-10-2011
120.9,"DE","0354891684",3,11-10-2011
85.3,"DE","0354891684",3,11-10-2011
128.3,"DE","0354891684",3,11-10-2011
129.1,"DE","0354891684",3,11-10-2011
109.4,"DE","0354891684",3,11-10-2011
116.9,"CH","120059003677",1,06-12-2006
96.3,"CH","120059003677",1,06-12-2006
96.3,"CH","120059003677",1,06-12-2006
84.2,"CH","120059003677",1,06-12-2006
99.1,"CH","120059003677",1,06-12-2006
87.5,"CH","120059003677",1,06-12-2006
89.4,"SI","54480351",15,20-02-2015
115,"SI","54480351",15,20-02-2015
90.6,"SI","54480351",15,20-02-2015
104.2,"SI","54480351",15,20-02-2015
89.8,"SI","54480351",15,20-02-2015
101.4,"SI","54480351",15,20-02-2015
90.3,"SI","54480351",15,20-02-2015
101.4,"AT","540810911",2,21-05-1998
107.1,"AT","540810911",2,21-05-1998
97.1,"AT","540810911",2,21-05-1998
102.5,"AT","540810911",2,21-05-1998
99.3,"AT","540810911",2,21-05-1998
102.5,"AT","540810911",2,21-05-1998
106,"AT","540810911",2,21-05-1998
120.1,"AT","415974747",2,29-04-2002
98.6,"AT","415974747",2,29-04-2002
114,"AT","415974747",2,29-04-2002
108.2,"AT","415974747",2,29-04-2002
122.3,"AT","415974747",2,29-04-2002
115.2,"AT","415974747",2,29-04-2002
88.2,"AT","415974747",2,29-04-2002
91.4,"AT","298704845",2,31-07-2000
109.5,"AT","298704845",2,31-07-2000
110.8,"AT","298704845",2,31-07-2000
103,"AT","298704845",2,31-07-2000
116.3,"AT","298704845",2,31-07-2000
108.8,"AT","298704845",2,31-07-2000
90.4,"AT","298704845",2,31-07-2000
105.7,"AT","529054547",2,08-08-2002
113.9,"AT","529054547",2,08-08-2002
107.3,"AT","529054547",2,08-08-2002
112.8,"AT","529054547",2,08-08-2002
97.4,"AT","529054547",2,08-08-2002
112.5,"AT","529054547",2,08-08-2002
93.1,"AT","529054547",2,08-08-2002
73.9,"CA","5912034",15,14-09-1993
85.4,"CA","5912034",15,14-09-1993
104,"CA","5912034",15,14-09-1993
88.8,"CA","5912034",15,14-09-1993
92.5,"CA","5912034",15,14-09-1993
121.8,"CA","5912034",15,14-09-1993
