,Category,EBVGen,Cor,Group,Scenario,Rep,Generation
3,Male candidates1,EBV35,0.2700407678692242,home,50_50,0,35
4,Mothers,EBV35,0.539161777374234,home,50_50,0,35
0,Fathers,EBV36,0.8921281620697223,home,50_50,0,36
1,Female candidates,EBV36,0.3802355959554523,home,50_50,0,36
2,Male candidates,EBV36,0.8218606298885159,home,50_50,0,36
3,Male candidates1,EBV36,0.012563004524146996,home,50_50,0,36
4,Mothers,EBV36,0.5337063241155536,home,50_50,0,36
0,Fathers,EBV37,0.9418041345780287,home,50_50,0,37
1,Female candidates,EBV37,0.3466394650629919,home,50_50,0,37
2,Male candidates,EBV37,0.9897924285424932,home,50_50,0,37
3,Male candidates1,EBV37,0.09757281617594338,home,50_50,0,37
4,Mothers,EBV37,0.5374174240921596,home,50_50,0,37
0,Fathers,EBV38,0.9585497334674404,home,50_50,0,38
1,Female candidates,EBV38,0.34276320023269174,home,50_50,0,38
2,Male candidates,EBV38,0.8820550498728446,home,50_50,0,38
3,Male candidates1,EBV38,0.021458411408021506,home,50_50,0,38
4,Mothers,EBV38,0.5348633734056637,home,50_50,0,38
0,Fathers,EBV39,0.9377602160345258,home,50_50,0,39
1,Female candidates,EBV39,0.3733786482849256,home,50_50,0,39
2,Male candidates,EBV39,0.9472919999431015,home,50_50,0,39
3,Male candidates1,EBV39,0.2894992572431117,home,50_50,0,39
4,Mothers,EBV39,0.5384265171651678,home,50_50,0,39
0,Fathers,EBV40,0.8909777834616935,home,50_50,0,40
1,Female candidates,EBV40,0.3669210518124194,home,50_50,0,40
2,Male candidates,EBV40,0.9743826293902755,home,50_50,0,40
3,Male candidates1,EBV40,0.30716305450024417,home,50_50,0,40
4,Mothers,EBV40,0.539135356457938,home,50_50,0,40
0,Fathers,EBV41,0.5106966215032889,home,50_50,0,41
1,Female candidates,EBV41,0.5175237247120584,home,50_50,0,41
2,Male candidates,EBV41,0.6243651018359605,home,50_50,0,41
3,Mothers,EBV41,0.7825273036182245,home,50_50,0,41
0,Fathers,EBV42,0.7895572607311263,home,50_50,0,42
1,Female candidates,EBV42,0.20950266053928912,home,50_50,0,42
2,Male candidates,EBV42,0.6673006292710638,home,50_50,0,42
3,Mothers,EBV42,0.7495135403034537,home,50_50,0,42
0,Fathers,EBV43,0.9268272874870399,home,50_50,0,43
1,Female candidates,EBV43,0.2772674712151082,home,50_50,0,43
2,Male candidates,EBV43,0.7389913242270668,home,50_50,0,43
3,Mothers,EBV43,0.7120971196240952,home,50_50,0,43
0,Fathers,EBV44,0.9102066155384239,home,50_50,0,44
1,Female candidates,EBV44,0.3896837525277691,home,50_50,0,44
2,Male candidates,EBV44,0.8034401079880865,home,50_50,0,44
3,Mothers,EBV44,0.6979773592620815,home,50_50,0,44
0,Fathers,EBV45,0.8011954234224552,home,50_50,0,45
1,Female candidates,EBV45,0.31903691121137207,home,50_50,0,45
2,Male candidates,EBV45,0.6832064688335083,home,50_50,0,45
3,Mothers,EBV45,0.7089735945164396,home,50_50,0,45
0,Fathers,EBV46,0.8429176505226821,home,50_50,0,46
1,Female candidates,EBV46,0.35677914924949244,home,50_50,0,46
2,Male candidates,EBV46,0.6672992684171787,home,50_50,0,46
3,Mothers,EBV46,0.7135685448359955,home,50_50,0,46
0,Fathers,EBV47,0.8343235053468784,home,50_50,0,47
1,Female candidates,EBV47,0.393630545916665,home,50_50,0,47
2,Male candidates,EBV47,0.7956143597347924,home,50_50,0,47
3,Mothers,EBV47,0.7251779055390741,home,50_50,0,47
0,Fathers,EBV48,0.8012390871689007,home,50_50,0,48
1,Female candidates,EBV48,0.404715620718993,home,50_50,0,48
2,Male candidates,EBV48,0.6044394098218109,home,50_50,0,48
3,Mothers,EBV48,0.7313199176720746,home,50_50,0,48
0,Fathers,EBV49,0.7996644330044219,home,50_50,0,49
1,Female candidates,EBV49,0.39130923204370344,home,50_50,0,49
2,Male candidates,EBV49,0.6960135348478412,home,50_50,0,49
3,Mothers,EBV49,0.7290435467497529,home,50_50,0,49
0,Fathers,EBV50,0.7090488361068712,home,50_50,0,50
1,Female candidates,EBV50,0.38136568826655537,home,50_50,0,50
2,Male candidates,EBV50,0.6517896961397771,home,50_50,0,50
3,Mothers,EBV50,0.7219241069676505,home,50_50,0,50
0,Fathers,EBV51,0.6537067429006674,home,50_50,0,51
1,Female candidates,EBV51,0.32577630804168073,home,50_50,0,51
2,Male candidates,EBV51,0.6804930182249767,home,50_50,0,51
3,Mothers,EBV51,0.7067145873090049,home,50_50,0,51
0,Fathers,EBV52,0.5842870304883486,home,50_50,0,52
1,Female candidates,EBV52,0.31740482699405315,home,50_50,0,52
2,Male candidates,EBV52,0.6575993113970732,home,50_50,0,52
3,Mothers,EBV52,0.702610431655564,home,50_50,0,52
0,Fathers,EBV53,0.7520322333015973,home,50_50,0,53
1,Female candidates,EBV53,0.34418847658611923,home,50_50,0,53
2,Male candidates,EBV53,0.8041407817463492,home,50_50,0,53
3,Mothers,EBV53,0.6917830136138794,home,50_50,0,53
0,Fathers,EBV54,0.6807894801584996,home,50_50,0,54
1,Female candidates,EBV54,0.3519682507872076,home,50_50,0,54
2,Male candidates,EBV54,0.48770290285620477,home,50_50,0,54
3,Mothers,EBV54,0.6898168685061977,home,50_50,0,54
0,Fathers,EBV55,0.7182433761196083,home,50_50,0,55
1,Female candidates,EBV55,0.37355014752936977,home,50_50,0,55
2,Male candidates,EBV55,0.6262274176718903,home,50_50,0,55
3,Mothers,EBV55,0.6841481020046972,home,50_50,0,55
0,Fathers,EBV56,0.6575731435917208,home,50_50,0,56
1,Female candidates,EBV56,0.34742646720148335,home,50_50,0,56
2,Male candidates,EBV56,0.732506881635777,home,50_50,0,56
3,Mothers,EBV56,0.6822880155113513,home,50_50,0,56
0,Fathers,EBV57,0.6174687468403586,home,50_50,0,57
1,Female candidates,EBV57,0.294736755078344,home,50_50,0,57
2,Male candidates,EBV57,0.7643866298689975,home,50_50,0,57
3,Mothers,EBV57,0.6791647476202193,home,50_50,0,57
0,Fathers,EBV58,0.6544353069573978,home,50_50,0,58
1,Female candidates,EBV58,0.31633493486335906,home,50_50,0,58
2,Male candidates,EBV58,0.74851938814591,home,50_50,0,58
3,Mothers,EBV58,0.6632833639343646,home,50_50,0,58
0,Fathers,EBV59,0.6705597980676725,home,50_50,0,59
1,Female candidates,EBV59,0.35962589837291886,home,50_50,0,59
2,Male candidates,EBV59,0.7211197580839694,home,50_50,0,59
3,Mothers,EBV59,0.6665873960361511,home,50_50,0,59
0,Fathers,EBV60,0.7359777784449563,home,50_50,0,60
1,Female candidates,EBV60,0.4416673358883669,home,50_50,0,60
2,Male candidates,EBV60,0.704748555078895,home,50_50,0,60
3,Mothers,EBV60,0.6790876629027495,home,50_50,0,60
4,izl,EBV60,0.01395500258882787,home,50_50,0,60
0,Fathers,EBV21,0.07458831757241359,import,50_50,0,21
1,Female candidates,EBV21,0.3466603494177057,import,50_50,0,21
2,Male candidates,EBV21,0.19724755724036988,import,50_50,0,21
3,Male candidates1,EBV21,0.27685602845667806,import,50_50,0,21
4,Mothers,EBV21,0.6513814375782011,import,50_50,0,21
0,Fathers,EBV22,0.03544015349712343,import,50_50,0,22
1,Female candidates,EBV22,0.3182451813721669,import,50_50,0,22
2,Male candidates,EBV22,0.18206773166902704,import,50_50,0,22
3,Male candidates1,EBV22,0.051493983928543534,import,50_50,0,22
4,Mothers,EBV22,0.5913579023294302,import,50_50,0,22
0,Fathers,EBV23,0.057921911867070984,import,50_50,0,23
1,Female candidates,EBV23,0.40955109842984866,import,50_50,0,23
2,Male candidates,EBV23,0.06358710812721043,import,50_50,0,23
3,Male candidates1,EBV23,0.04381032146488817,import,50_50,0,23
4,Mothers,EBV23,0.5703696325088465,import,50_50,0,23
0,Fathers,EBV24,0.3031016698938472,import,50_50,0,24
1,Female candidates,EBV24,0.21996625835282455,import,50_50,0,24
2,Male candidates,EBV24,0.2713332121788871,import,50_50,0,24
3,Male candidates1,EBV24,-0.025101547228865092,import,50_50,0,24
4,Mothers,EBV24,0.6751462443283135,import,50_50,0,24
0,Fathers,EBV25,0.09234027072019735,import,50_50,0,25
1,Female candidates,EBV25,0.315193926091619,import,50_50,0,25
2,Male candidates,EBV25,0.4447613166233629,import,50_50,0,25
3,Male candidates1,EBV25,0.029099961414351946,import,50_50,0,25
4,Mothers,EBV25,0.6521662934589265,import,50_50,0,25
0,Fathers,EBV26,0.13719843254301506,import,50_50,0,26
1,Female candidates,EBV26,0.3087593375754134,import,50_50,0,26
2,Male candidates,EBV26,0.3857388702461359,import,50_50,0,26
3,Male candidates1,EBV26,0.21823202464708033,import,50_50,0,26
4,Mothers,EBV26,0.581706294816479,import,50_50,0,26
0,Fathers,EBV27,0.5304217527782005,import,50_50,0,27
1,Female candidates,EBV27,0.2504775111942823,import,50_50,0,27
2,Male candidates,EBV27,0.10369990209129057,import,50_50,0,27
3,Male candidates1,EBV27,0.17467768333899783,import,50_50,0,27
4,Mothers,EBV27,0.4744273079760301,import,50_50,0,27
0,Fathers,EBV28,0.4852009149626765,import,50_50,0,28
1,Female candidates,EBV28,0.22802584391774094,import,50_50,0,28
2,Male candidates,EBV28,0.23028728321317998,import,50_50,0,28
3,Male candidates1,EBV28,0.1842579588051643,import,50_50,0,28
4,Mothers,EBV28,0.49825414602002194,import,50_50,0,28
0,Fathers,EBV29,0.4318273519578767,import,50_50,0,29
1,Female candidates,EBV29,0.22216167818854377,import,50_50,0,29
2,Male candidates,EBV29,0.20984406919091458,import,50_50,0,29
3,Male candidates1,EBV29,0.13614959099649346,import,50_50,0,29
4,Mothers,EBV29,0.4635431000354566,import,50_50,0,29
0,Fathers,EBV30,0.20855173893548332,import,50_50,0,30
1,Female candidates,EBV30,0.19825821079739597,import,50_50,0,30
2,Male candidates,EBV30,0.3676126783506676,import,50_50,0,30
3,Male candidates1,EBV30,0.20302965496892691,import,50_50,0,30
4,Mothers,EBV30,0.4591211094223089,import,50_50,0,30
0,Fathers,EBV31,0.25499262705097164,import,50_50,0,31
1,Female candidates,EBV31,0.201519133621738,import,50_50,0,31
2,Male candidates,EBV31,0.2928534070309497,import,50_50,0,31
3,Male candidates1,EBV31,0.16861286152480207,import,50_50,0,31
4,Mothers,EBV31,0.4526599264005006,import,50_50,0,31
0,Fathers,EBV32,0.280099217736627,import,50_50,0,32
1,Female candidates,EBV32,0.18798635732615937,import,50_50,0,32
2,Male candidates,EBV32,0.26787908145242156,import,50_50,0,32
3,Male candidates1,EBV32,0.017412876858931985,import,50_50,0,32
4,Mothers,EBV32,0.4358145577698555,import,50_50,0,32
0,Fathers,EBV33,0.3397049131323637,import,50_50,0,33
1,Female candidates,EBV33,0.20713809718951567,import,50_50,0,33
2,Male candidates,EBV33,0.29522810762213786,import,50_50,0,33
3,Male candidates1,EBV33,0.13717938865647708,import,50_50,0,33
4,Mothers,EBV33,0.42796522474946147,import,50_50,0,33
0,Fathers,EBV34,0.30231394325771027,import,50_50,0,34
1,Female candidates,EBV34,0.1866603912677302,import,50_50,0,34
2,Male candidates,EBV34,0.36967201940226146,import,50_50,0,34
3,Male candidates1,EBV34,0.0518164522594237,import,50_50,0,34
4,Mothers,EBV34,0.4334026394975843,import,50_50,0,34
0,Fathers,EBV35,0.2438883712498955,import,50_50,0,35
1,Female candidates,EBV35,0.19548172016902882,import,50_50,0,35
2,Male candidates,EBV35,0.33680883273621076,import,50_50,0,35
3,Male candidates1,EBV35,0.028289537081424627,import,50_50,0,35
4,Mothers,EBV35,0.43699525840968345,import,50_50,0,35
0,Fathers,EBV36,0.1352275751264895,import,50_50,0,36
1,Female candidates,EBV36,0.20770206537838015,import,50_50,0,36
2,Male candidates,EBV36,0.1770378051735119,import,50_50,0,36
3,Male candidates1,EBV36,0.052119595557319244,import,50_50,0,36
4,Mothers,EBV36,0.4374687597504593,import,50_50,0,36
0,Fathers,EBV37,0.1859868683302425,import,50_50,0,37
1,Female candidates,EBV37,0.14528357805523084,import,50_50,0,37
2,Male candidates,EBV37,0.21244248308418523,import,50_50,0,37
3,Male candidates1,EBV37,0.015614962061457188,import,50_50,0,37
4,Mothers,EBV37,0.43300397186467376,import,50_50,0,37
0,Fathers,EBV38,0.1553338538888292,import,50_50,0,38
1,Female candidates,EBV38,0.16715484377169573,import,50_50,0,38
2,Male candidates,EBV38,0.29880222150996016,import,50_50,0,38
3,Male candidates1,EBV38,0.04471919230068263,import,50_50,0,38
4,Mothers,EBV38,0.4323835061233463,import,50_50,0,38
0,Fathers,EBV39,0.1861243863168476,import,50_50,0,39
1,Female candidates,EBV39,0.19370917538283697,import,50_50,0,39
2,Male candidates,EBV39,0.2756549724304549,import,50_50,0,39
3,Male candidates1,EBV39,0.020134303723375945,import,50_50,0,39
4,Mothers,EBV39,0.4310823317808032,import,50_50,0,39
0,Fathers,EBV40,0.1680280596619796,import,50_50,0,40
1,Female candidates,EBV40,0.16969302359500288,import,50_50,0,40
2,Male candidates,EBV40,0.19360243451570128,import,50_50,0,40
3,Male candidates1,EBV40,0.010027270038976596,import,50_50,0,40
4,Mothers,EBV40,0.4235111325266276,import,50_50,0,40
0,Fathers,EBV41,0.27582152159075773,import,50_50,0,41
1,Female candidates,EBV41,0.2850860772087221,import,50_50,0,41
2,Male candidates,EBV41,0.01909508545146742,import,50_50,0,41
3,Mothers,EBV41,0.6272500562218879,import,50_50,0,41
0,Fathers,EBV42,0.35051351979762035,import,50_50,0,42
1,Female candidates,EBV42,0.29524468258087755,import,50_50,0,42
2,Male candidates,EBV42,0.7125273701963455,import,50_50,0,42
3,Mothers,EBV42,0.6030408133816216,import,50_50,0,42
0,Fathers,EBV43,0.6512532536172319,import,50_50,0,43
1,Female candidates,EBV43,0.29493180767066196,import,50_50,0,43
2,Male candidates,EBV43,0.7202987329176731,import,50_50,0,43
3,Mothers,EBV43,0.5828361676210351,import,50_50,0,43
0,Fathers,EBV44,0.7670294745485768,import,50_50,0,44
1,Female candidates,EBV44,0.38856399871230796,import,50_50,0,44
2,Male candidates,EBV44,0.7387465988982533,import,50_50,0,44
3,Mothers,EBV44,0.5692301778417566,import,50_50,0,44
0,Fathers,EBV45,0.8144851328369772,import,50_50,0,45
1,Female candidates,EBV45,0.4300778082475033,import,50_50,0,45
2,Male candidates,EBV45,0.7517582252687176,import,50_50,0,45
3,Mothers,EBV45,0.5958556901129465,import,50_50,0,45
0,Fathers,EBV46,0.7960644354460027,import,50_50,0,46
1,Female candidates,EBV46,0.4331932031609015,import,50_50,0,46
2,Male candidates,EBV46,0.8144522537239799,import,50_50,0,46
3,Mothers,EBV46,0.6273871255499012,import,50_50,0,46
0,Fathers,EBV47,0.7151374648118687,import,50_50,0,47
1,Female candidates,EBV47,0.4421731614549988,import,50_50,0,47
2,Male candidates,EBV47,0.7588557569848059,import,50_50,0,47
3,Mothers,EBV47,0.6479051731554294,import,50_50,0,47
0,Fathers,EBV48,0.7160556422184994,import,50_50,0,48
1,Female candidates,EBV48,0.42220857847555887,import,50_50,0,48
2,Male candidates,EBV48,0.7604563558127946,import,50_50,0,48
3,Mothers,EBV48,0.6576235843608041,import,50_50,0,48
0,Fathers,EBV49,0.6603242885906919,import,50_50,0,49
1,Female candidates,EBV49,0.3991605742104578,import,50_50,0,49
2,Male candidates,EBV49,0.7711940768533452,import,50_50,0,49
3,Mothers,EBV49,0.6640925372078887,import,50_50,0,49
0,Fathers,EBV50,0.6856948923598885,import,50_50,0,50
1,Female candidates,EBV50,0.42681110507327,import,50_50,0,50
2,Male candidates,EBV50,0.7421809053816495,import,50_50,0,50
3,Mothers,EBV50,0.6669030655143348,import,50_50,0,50
0,Fathers,EBV51,0.6540333668639041,import,50_50,0,51
1,Female candidates,EBV51,0.4242422599435603,import,50_50,0,51
2,Male candidates,EBV51,0.7282548916270356,import,50_50,0,51
3,Mothers,EBV51,0.664575623153846,import,50_50,0,51
0,Fathers,EBV52,0.6292417573441689,import,50_50,0,52
1,Female candidates,EBV52,0.4070062568317498,import,50_50,0,52
2,Male candidates,EBV52,0.747827637478836,import,50_50,0,52
3,Mothers,EBV52,0.6601346222795107,import,50_50,0,52
0,Fathers,EBV53,0.6803026813107292,import,50_50,0,53
1,Female candidates,EBV53,0.3805330437485706,import,50_50,0,53
2,Male candidates,EBV53,0.7567422790093361,import,50_50,0,53
3,Mothers,EBV53,0.6634987653721443,import,50_50,0,53
0,Fathers,EBV54,0.6864290063801979,import,50_50,0,54
1,Female candidates,EBV54,0.42360415773585297,import,50_50,0,54
2,Male candidates,EBV54,0.7326471847964807,import,50_50,0,54
3,Mothers,EBV54,0.6601404690097579,import,50_50,0,54
0,Fathers,EBV55,0.7159704473787479,import,50_50,0,55
1,Female candidates,EBV55,0.3928765069471835,import,50_50,0,55
2,Male candidates,EBV55,0.7419133393753211,import,50_50,0,55
3,Mothers,EBV55,0.6642785064076221,import,50_50,0,55
0,Fathers,EBV56,0.7378318669540658,import,50_50,0,56
1,Female candidates,EBV56,0.4243066796679092,import,50_50,0,56
2,Male candidates,EBV56,0.7227489868395159,import,50_50,0,56
3,Mothers,EBV56,0.6679480769805641,import,50_50,0,56
0,Fathers,EBV57,0.6585984116720556,import,50_50,0,57
1,Female candidates,EBV57,0.4463615278523027,import,50_50,0,57
2,Male candidates,EBV57,0.7683784431994203,import,50_50,0,57
3,Mothers,EBV57,0.6761257986513909,import,50_50,0,57
0,Fathers,EBV58,0.7162653664243743,import,50_50,0,58
1,Female candidates,EBV58,0.4194759937618605,import,50_50,0,58
2,Male candidates,EBV58,0.7949784193743351,import,50_50,0,58
3,Mothers,EBV58,0.6816592787934003,import,50_50,0,58
0,Fathers,EBV59,0.6904503658025678,import,50_50,0,59
1,Female candidates,EBV59,0.417993040310119,import,50_50,0,59
2,Male candidates,EBV59,0.7619438897901633,import,50_50,0,59
3,Mothers,EBV59,0.6797426731579183,import,50_50,0,59
0,Fathers,EBV60,0.7247447318428084,import,50_50,0,60
1,Female candidates,EBV60,0.4134091708354719,import,50_50,0,60
2,Male candidates,EBV60,0.7675750509272975,import,50_50,0,60
3,Mothers,EBV60,0.6729784708877943,import,50_50,0,60
4,izl,EBV60,0.015407088819084518,import,50_50,0,60
0,Fathers,EBV21,-0.24679862301955144,home,100_100,0,21
1,Female candidates,EBV21,0.23129704355317862,home,100_100,0,21
2,Male candidates,EBV21,-0.21489356020908926,home,100_100,0,21
3,Male candidates1,EBV21,0.04255492065848936,home,100_100,0,21
4,Mothers,EBV21,0.44456758056524387,home,100_100,0,21
0,Fathers,EBV22,0.027295754614331272,home,100_100,0,22
1,Female candidates,EBV22,0.18829563079366643,home,100_100,0,22
2,Male candidates,EBV22,-0.4175634758023562,home,100_100,0,22
3,Male candidates1,EBV22,0.17797095373727037,home,100_100,0,22
4,Mothers,EBV22,0.44305491275323516,home,100_100,0,22
0,Fathers,EBV23,0.19259594028741603,home,100_100,0,23
1,Female candidates,EBV23,0.21242546742883703,home,100_100,0,23
2,Male candidates,EBV23,0.34669004576510193,home,100_100,0,23
3,Male candidates1,EBV23,0.2153292516552608,home,100_100,0,23
4,Mothers,EBV23,0.5010702610443747,home,100_100,0,23
0,Fathers,EBV24,0.535631228199004,home,100_100,0,24
1,Female candidates,EBV24,0.3665427451229353,home,100_100,0,24
2,Male candidates,EBV24,0.9448756248897929,home,100_100,0,24
3,Male candidates1,EBV24,-0.040433809317308195,home,100_100,0,24
4,Mothers,EBV24,0.6041993004924885,home,100_100,0,24
0,Fathers,EBV25,0.7951603241423951,home,100_100,0,25
1,Female candidates,EBV25,0.38514770476094534,home,100_100,0,25
2,Male candidates,EBV25,0.9549943537405806,home,100_100,0,25
3,Male candidates1,EBV25,0.5034546830473029,home,100_100,0,25
4,Mothers,EBV25,0.5919954130746583,home,100_100,0,25
0,Fathers,EBV26,0.923054430700475,home,100_100,0,26
1,Female candidates,EBV26,0.3647290695303601,home,100_100,0,26
2,Male candidates,EBV26,0.9704569878358019,home,100_100,0,26
3,Male candidates1,EBV26,0.30758250660329384,home,100_100,0,26
4,Mothers,EBV26,0.5790424828240686,home,100_100,0,26
0,Fathers,EBV27,0.9639129704314136,home,100_100,0,27
1,Female candidates,EBV27,0.3727088839882104,home,100_100,0,27
2,Male candidates,EBV27,0.8993192618641285,home,100_100,0,27
3,Male candidates1,EBV27,0.08979521621649675,home,100_100,0,27
4,Mothers,EBV27,0.5458543699321657,home,100_100,0,27
0,Fathers,EBV28,0.9570530926051368,home,100_100,0,28
1,Female candidates,EBV28,0.3672911712903089,home,100_100,0,28
2,Male candidates,EBV28,0.9573498902890103,home,100_100,0,28
3,Male candidates1,EBV28,0.396422745483107,home,100_100,0,28
4,Mothers,EBV28,0.5594536515713856,home,100_100,0,28
0,Fathers,EBV29,0.9416365975221982,home,100_100,0,29
1,Female candidates,EBV29,0.37092664023450017,home,100_100,0,29
2,Male candidates,EBV29,0.9912766682137883,home,100_100,0,29
3,Male candidates1,EBV29,-0.08192719582901184,home,100_100,0,29
4,Mothers,EBV29,0.5585393553287307,home,100_100,0,29
0,Fathers,EBV30,0.924142228844702,home,100_100,0,30
1,Female candidates,EBV30,0.4332264843488074,home,100_100,0,30
2,Male candidates,EBV30,0.7896524480805309,home,100_100,0,30
3,Male candidates1,EBV30,0.09384901244006874,home,100_100,0,30
4,Mothers,EBV30,0.555876080246257,home,100_100,0,30
0,Fathers,EBV31,0.7879090493183298,home,100_100,0,31
1,Female candidates,EBV31,0.40896167862982075,home,100_100,0,31
2,Male candidates,EBV31,0.964366504356219,home,100_100,0,31
3,Male candidates1,EBV31,0.3806926318536561,home,100_100,0,31
4,Mothers,EBV31,0.571587184848833,home,100_100,0,31
0,Fathers,EBV32,0.8428383206647195,home,100_100,0,32
1,Female candidates,EBV32,0.3864007441643265,home,100_100,0,32
2,Male candidates,EBV32,0.9257037953302726,home,100_100,0,32
3,Male candidates1,EBV32,0.1595412402165785,home,100_100,0,32
4,Mothers,EBV32,0.5781738370414624,home,100_100,0,32
