,Category,EBVGen,Cor,Group,Trait,Scenario,Rep,Generation,Strategy
0,Fathers,EBV34,0.5705183099930694,home,2,0_100,0,34,ClassGen
1,Female candidates,EBV34,0.3164380983825859,home,2,0_100,0,34,ClassGen
2,Male candidates,EBV34,0.9234585968573459,home,2,0_100,0,34,ClassGen
3,Male candidates1,EBV34,0.1588582967427326,home,2,0_100,0,34,ClassGen
4,Mothers,EBV34,0.5415443917169779,home,2,0_100,0,34,ClassGen
0,Fathers,EBV35,0.735425321273544,home,2,0_100,0,35,ClassGen
1,Female candidates,EBV35,0.30926375669547124,home,2,0_100,0,35,ClassGen
2,Male candidates,EBV35,0.8995343977721157,home,2,0_100,0,35,ClassGen
3,Male candidates1,EBV35,0.3586732885598144,home,2,0_100,0,35,ClassGen
4,Mothers,EBV35,0.5286954532228797,home,2,0_100,0,35,ClassGen
0,Fathers,EBV36,0.8616648816155238,home,2,0_100,0,36,ClassGen
1,Female candidates,EBV36,0.32304896572302366,home,2,0_100,0,36,ClassGen
2,Male candidates,EBV36,0.7968018423708199,home,2,0_100,0,36,ClassGen
3,Male candidates1,EBV36,0.37432649353414743,home,2,0_100,0,36,ClassGen
4,Mothers,EBV36,0.5188205367780477,home,2,0_100,0,36,ClassGen
0,Fathers,EBV37,0.9103985631468804,home,2,0_100,0,37,ClassGen
1,Female candidates,EBV37,0.34922941853523165,home,2,0_100,0,37,ClassGen
2,Male candidates,EBV37,0.9358456043493368,home,2,0_100,0,37,ClassGen
3,Male candidates1,EBV37,-0.014038869185432163,home,2,0_100,0,37,ClassGen
4,Mothers,EBV37,0.5074650337269577,home,2,0_100,0,37,ClassGen
0,Fathers,EBV38,0.8958556608509284,home,2,0_100,0,38,ClassGen
1,Female candidates,EBV38,0.375821130309528,home,2,0_100,0,38,ClassGen
2,Male candidates,EBV38,0.8811184376610296,home,2,0_100,0,38,ClassGen
3,Male candidates1,EBV38,0.17152717574899842,home,2,0_100,0,38,ClassGen
4,Mothers,EBV38,0.5063925185308561,home,2,0_100,0,38,ClassGen
0,Fathers,EBV39,0.7807480605455862,home,2,0_100,0,39,ClassGen
1,Female candidates,EBV39,0.3449582843712016,home,2,0_100,0,39,ClassGen
2,Male candidates,EBV39,0.9478635255208422,home,2,0_100,0,39,ClassGen
3,Male candidates1,EBV39,0.43032544935445577,home,2,0_100,0,39,ClassGen
4,Mothers,EBV39,0.5122709286077819,home,2,0_100,0,39,ClassGen
0,Fathers,EBV40,0.8535400302010224,home,2,0_100,0,40,ClassGen
1,Female candidates,EBV40,0.33122335983339907,home,2,0_100,0,40,ClassGen
2,Male candidates,EBV40,0.966699552952479,home,2,0_100,0,40,ClassGen
3,Male candidates1,EBV40,0.09237275784605724,home,2,0_100,0,40,ClassGen
4,Mothers,EBV40,0.5213210983359644,home,2,0_100,0,40,ClassGen
0,Fathers,EBV41,0.8131921495074843,home,2,0_100,0,41,ClassGen
1,Female candidates,EBV41,0.3920517613650679,home,2,0_100,0,41,ClassGen
2,Male candidates,EBV41,0.15364429978700417,home,2,0_100,0,41,ClassGen
3,Mothers,EBV41,0.6285371791163363,home,2,0_100,0,41,ClassGen
0,Fathers,EBV42,0.7860215539665413,home,2,0_100,0,42,ClassGen
1,Female candidates,EBV42,0.5224393975934928,home,2,0_100,0,42,ClassGen
2,Male candidates,EBV42,0.6798836783425926,home,2,0_100,0,42,ClassGen
3,Mothers,EBV42,0.672252416058202,home,2,0_100,0,42,ClassGen
0,Fathers,EBV43,0.61080050766348,home,2,0_100,0,43,ClassGen
1,Female candidates,EBV43,0.5132414778148169,home,2,0_100,0,43,ClassGen
2,Male candidates,EBV43,0.5745062512544492,home,2,0_100,0,43,ClassGen
3,Mothers,EBV43,0.6954027137532208,home,2,0_100,0,43,ClassGen
0,Fathers,EBV44,0.6346467488900956,home,2,0_100,0,44,ClassGen
1,Female candidates,EBV44,0.46125466538317106,home,2,0_100,0,44,ClassGen
2,Male candidates,EBV44,0.7208301872910875,home,2,0_100,0,44,ClassGen
3,Mothers,EBV44,0.7180914786738202,home,2,0_100,0,44,ClassGen
0,Fathers,EBV45,0.8376229028286599,home,2,0_100,0,45,ClassGen
1,Female candidates,EBV45,0.4641401578546658,home,2,0_100,0,45,ClassGen
2,Male candidates,EBV45,0.7308182537700836,home,2,0_100,0,45,ClassGen
3,Mothers,EBV45,0.7199823735313898,home,2,0_100,0,45,ClassGen
0,Fathers,EBV46,0.7913159049253687,home,2,0_100,0,46,ClassGen
1,Female candidates,EBV46,0.5050790466696208,home,2,0_100,0,46,ClassGen
2,Male candidates,EBV46,0.706873136653799,home,2,0_100,0,46,ClassGen
3,Mothers,EBV46,0.7280522614448425,home,2,0_100,0,46,ClassGen
0,Fathers,EBV47,0.8381857411138905,home,2,0_100,0,47,ClassGen
1,Female candidates,EBV47,0.4958963110629095,home,2,0_100,0,47,ClassGen
2,Male candidates,EBV47,0.8376712566596456,home,2,0_100,0,47,ClassGen
3,Mothers,EBV47,0.7345329220328067,home,2,0_100,0,47,ClassGen
0,Fathers,EBV48,0.862810704464177,home,2,0_100,0,48,ClassGen
1,Female candidates,EBV48,0.5380985689185842,home,2,0_100,0,48,ClassGen
2,Male candidates,EBV48,0.8196978606858668,home,2,0_100,0,48,ClassGen
3,Mothers,EBV48,0.7396865706398111,home,2,0_100,0,48,ClassGen
0,Fathers,EBV49,0.7555656466088451,home,2,0_100,0,49,ClassGen
1,Female candidates,EBV49,0.4859551160522842,home,2,0_100,0,49,ClassGen
2,Male candidates,EBV49,0.7885144708942561,home,2,0_100,0,49,ClassGen
3,Mothers,EBV49,0.7268425199485553,home,2,0_100,0,49,ClassGen
0,Fathers,EBV50,0.754381213663187,home,2,0_100,0,50,ClassGen
1,Female candidates,EBV50,0.4641006048502154,home,2,0_100,0,50,ClassGen
2,Male candidates,EBV50,0.8169467263532233,home,2,0_100,0,50,ClassGen
3,Mothers,EBV50,0.7300511356338861,home,2,0_100,0,50,ClassGen
0,Fathers,EBV21,0.4621405646569945,import,2,0_100,0,21,ClassGen
1,Female candidates,EBV21,0.2022730469047008,import,2,0_100,0,21,ClassGen
2,Male candidates,EBV21,0.07188281054605479,import,2,0_100,0,21,ClassGen
3,Male candidates1,EBV21,0.09192079332160806,import,2,0_100,0,21,ClassGen
4,Mothers,EBV21,0.6176724843467248,import,2,0_100,0,21,ClassGen
0,Fathers,EBV22,0.32736116978278446,import,2,0_100,0,22,ClassGen
1,Female candidates,EBV22,0.2643053705957453,import,2,0_100,0,22,ClassGen
2,Male candidates,EBV22,0.20743982633684088,import,2,0_100,0,22,ClassGen
3,Male candidates1,EBV22,0.04237282956350484,import,2,0_100,0,22,ClassGen
4,Mothers,EBV22,0.6183455675972581,import,2,0_100,0,22,ClassGen
0,Fathers,EBV23,-0.005908117301348232,import,2,0_100,0,23,ClassGen
1,Female candidates,EBV23,0.3339936583230958,import,2,0_100,0,23,ClassGen
2,Male candidates,EBV23,0.25037936689541623,import,2,0_100,0,23,ClassGen
3,Male candidates1,EBV23,0.10613691846897308,import,2,0_100,0,23,ClassGen
4,Mothers,EBV23,0.6451113045599495,import,2,0_100,0,23,ClassGen
0,Fathers,EBV24,-0.5454626085421662,import,2,0_100,0,24,ClassGen
1,Female candidates,EBV24,0.22657826559478395,import,2,0_100,0,24,ClassGen
2,Male candidates,EBV24,0.3816525150509404,import,2,0_100,0,24,ClassGen
3,Male candidates1,EBV24,0.035620145154526266,import,2,0_100,0,24,ClassGen
4,Mothers,EBV24,0.7126879257664488,import,2,0_100,0,24,ClassGen
0,Fathers,EBV25,0.13582546215050362,import,2,0_100,0,25,ClassGen
1,Female candidates,EBV25,0.30697086264241585,import,2,0_100,0,25,ClassGen
2,Male candidates,EBV25,0.372181240990802,import,2,0_100,0,25,ClassGen
3,Male candidates1,EBV25,-0.019466350285550712,import,2,0_100,0,25,ClassGen
4,Mothers,EBV25,0.6875534001251296,import,2,0_100,0,25,ClassGen
0,Fathers,EBV26,0.06322984589091142,import,2,0_100,0,26,ClassGen
1,Female candidates,EBV26,0.2814951529726807,import,2,0_100,0,26,ClassGen
2,Male candidates,EBV26,0.37294791938380717,import,2,0_100,0,26,ClassGen
3,Male candidates1,EBV26,0.17056431934710045,import,2,0_100,0,26,ClassGen
4,Mothers,EBV26,0.6499195736803661,import,2,0_100,0,26,ClassGen
0,Fathers,EBV27,0.4738218545058735,import,2,0_100,0,27,ClassGen
1,Female candidates,EBV27,0.28936734834113487,import,2,0_100,0,27,ClassGen
2,Male candidates,EBV27,0.5105622733006183,import,2,0_100,0,27,ClassGen
3,Male candidates1,EBV27,0.14354280020555488,import,2,0_100,0,27,ClassGen
4,Mothers,EBV27,0.5903841718486357,import,2,0_100,0,27,ClassGen
0,Fathers,EBV28,0.5724728833103223,import,2,0_100,0,28,ClassGen
1,Female candidates,EBV28,0.26839918736114265,import,2,0_100,0,28,ClassGen
2,Male candidates,EBV28,0.5081653533528253,import,2,0_100,0,28,ClassGen
3,Male candidates1,EBV28,0.15560565016779287,import,2,0_100,0,28,ClassGen
4,Mothers,EBV28,0.6110385260024344,import,2,0_100,0,28,ClassGen
0,Fathers,EBV29,0.6057547160707195,import,2,0_100,0,29,ClassGen
1,Female candidates,EBV29,0.27171334328876906,import,2,0_100,0,29,ClassGen
2,Male candidates,EBV29,0.5308723983065546,import,2,0_100,0,29,ClassGen
3,Male candidates1,EBV29,0.2311505952773261,import,2,0_100,0,29,ClassGen
4,Mothers,EBV29,0.5919006407783217,import,2,0_100,0,29,ClassGen
0,Fathers,EBV30,0.38729843034064926,import,2,0_100,0,30,ClassGen
1,Female candidates,EBV30,0.29777366334534583,import,2,0_100,0,30,ClassGen
2,Male candidates,EBV30,0.4512617693844702,import,2,0_100,0,30,ClassGen
3,Male candidates1,EBV30,0.23010566654380812,import,2,0_100,0,30,ClassGen
4,Mothers,EBV30,0.5766100867112894,import,2,0_100,0,30,ClassGen
0,Fathers,EBV31,0.53728826836923,import,2,0_100,0,31,ClassGen
1,Female candidates,EBV31,0.35829541402758713,import,2,0_100,0,31,ClassGen
2,Male candidates,EBV31,0.21200477400724457,import,2,0_100,0,31,ClassGen
3,Mothers,EBV31,0.7398077521777023,import,2,0_100,0,31,ClassGen
0,Fathers,EBV32,0.6469380456531099,import,2,0_100,0,32,ClassGen
1,Female candidates,EBV32,0.3779550694039872,import,2,0_100,0,32,ClassGen
2,Male candidates,EBV32,0.7747614234492434,import,2,0_100,0,32,ClassGen
3,Mothers,EBV32,0.7099270734525417,import,2,0_100,0,32,ClassGen
0,Fathers,EBV33,0.7148649657185729,import,2,0_100,0,33,ClassGen
1,Female candidates,EBV33,0.36818799837275296,import,2,0_100,0,33,ClassGen
2,Male candidates,EBV33,0.8008200933040596,import,2,0_100,0,33,ClassGen
3,Mothers,EBV33,0.686808611865433,import,2,0_100,0,33,ClassGen
0,Fathers,EBV34,0.8616176339526761,import,2,0_100,0,34,ClassGen
1,Female candidates,EBV34,0.42014333557408395,import,2,0_100,0,34,ClassGen
2,Male candidates,EBV34,0.8027916846587065,import,2,0_100,0,34,ClassGen
3,Mothers,EBV34,0.6801764805885947,import,2,0_100,0,34,ClassGen
0,Fathers,EBV35,0.8714628951190669,import,2,0_100,0,35,ClassGen
1,Female candidates,EBV35,0.4607253298843964,import,2,0_100,0,35,ClassGen
2,Male candidates,EBV35,0.7829339849299394,import,2,0_100,0,35,ClassGen
3,Mothers,EBV35,0.7027164830291939,import,2,0_100,0,35,ClassGen
0,Fathers,EBV36,0.8438364552598704,import,2,0_100,0,36,ClassGen
1,Female candidates,EBV36,0.4911308922219368,import,2,0_100,0,36,ClassGen
2,Male candidates,EBV36,0.7848892890385176,import,2,0_100,0,36,ClassGen
3,Mothers,EBV36,0.7170438834579649,import,2,0_100,0,36,ClassGen
0,Fathers,EBV37,0.7570005558267955,import,2,0_100,0,37,ClassGen
1,Female candidates,EBV37,0.47375448663935327,import,2,0_100,0,37,ClassGen
2,Male candidates,EBV37,0.8241789478187357,import,2,0_100,0,37,ClassGen
3,Mothers,EBV37,0.7289359974223751,import,2,0_100,0,37,ClassGen
0,Fathers,EBV38,0.7478132971702441,import,2,0_100,0,38,ClassGen
1,Female candidates,EBV38,0.4393536626488111,import,2,0_100,0,38,ClassGen
2,Male candidates,EBV38,0.7699342070796406,import,2,0_100,0,38,ClassGen
3,Mothers,EBV38,0.7314031664111345,import,2,0_100,0,38,ClassGen
0,Fathers,EBV39,0.8065382164422065,import,2,0_100,0,39,ClassGen
1,Female candidates,EBV39,0.4444517614166828,import,2,0_100,0,39,ClassGen
2,Male candidates,EBV39,0.7866985360919067,import,2,0_100,0,39,ClassGen
3,Mothers,EBV39,0.7353136823800526,import,2,0_100,0,39,ClassGen
0,Fathers,EBV40,0.7744497822100885,import,2,0_100,0,40,ClassGen
1,Female candidates,EBV40,0.4779961773217063,import,2,0_100,0,40,ClassGen
2,Male candidates,EBV40,0.7978060570454318,import,2,0_100,0,40,ClassGen
3,Mothers,EBV40,0.7397420207278497,import,2,0_100,0,40,ClassGen
0,Fathers,EBV41,0.7639607254618276,import,2,0_100,0,41,ClassGen
1,Female candidates,EBV41,0.4443514170387838,import,2,0_100,0,41,ClassGen
2,Male candidates,EBV41,0.7842168684997729,import,2,0_100,0,41,ClassGen
3,Mothers,EBV41,0.7384006383769434,import,2,0_100,0,41,ClassGen
0,Fathers,EBV42,0.7598714268116173,import,2,0_100,0,42,ClassGen
1,Female candidates,EBV42,0.42866666734893627,import,2,0_100,0,42,ClassGen
2,Male candidates,EBV42,0.8066490524224939,import,2,0_100,0,42,ClassGen
3,Mothers,EBV42,0.7440073776883646,import,2,0_100,0,42,ClassGen
0,Fathers,EBV43,0.836965121554092,import,2,0_100,0,43,ClassGen
1,Female candidates,EBV43,0.4548079802145241,import,2,0_100,0,43,ClassGen
2,Male candidates,EBV43,0.8116853226850254,import,2,0_100,0,43,ClassGen
3,Mothers,EBV43,0.7431562540877701,import,2,0_100,0,43,ClassGen
0,Fathers,EBV44,0.8485153343076046,import,2,0_100,0,44,ClassGen
1,Female candidates,EBV44,0.4706114926665112,import,2,0_100,0,44,ClassGen
2,Male candidates,EBV44,0.8003566428251235,import,2,0_100,0,44,ClassGen
3,Mothers,EBV44,0.7425299445756758,import,2,0_100,0,44,ClassGen
0,Fathers,EBV45,0.8719859500129032,import,2,0_100,0,45,ClassGen
1,Female candidates,EBV45,0.4807509170872473,import,2,0_100,0,45,ClassGen
2,Male candidates,EBV45,0.8246927145389454,import,2,0_100,0,45,ClassGen
3,Mothers,EBV45,0.7481167914083283,import,2,0_100,0,45,ClassGen
0,Fathers,EBV46,0.8430838913369292,import,2,0_100,0,46,ClassGen
1,Female candidates,EBV46,0.48083398388327886,import,2,0_100,0,46,ClassGen
2,Male candidates,EBV46,0.8074000761270795,import,2,0_100,0,46,ClassGen
3,Mothers,EBV46,0.7493456838502563,import,2,0_100,0,46,ClassGen
0,Fathers,EBV47,0.8502573444321576,import,2,0_100,0,47,ClassGen
1,Female candidates,EBV47,0.4717846162457423,import,2,0_100,0,47,ClassGen
2,Male candidates,EBV47,0.8329817328068514,import,2,0_100,0,47,ClassGen
3,Mothers,EBV47,0.7438196343013583,import,2,0_100,0,47,ClassGen
0,Fathers,EBV48,0.8134390690610033,import,2,0_100,0,48,ClassGen
1,Female candidates,EBV48,0.45807778461307463,import,2,0_100,0,48,ClassGen
2,Male candidates,EBV48,0.8310498334545222,import,2,0_100,0,48,ClassGen
3,Mothers,EBV48,0.7507681867372986,import,2,0_100,0,48,ClassGen
0,Fathers,EBV49,0.7870028412211997,import,2,0_100,0,49,ClassGen
1,Female candidates,EBV49,0.48349803575693734,import,2,0_100,0,49,ClassGen
2,Male candidates,EBV49,0.8061985943671407,import,2,0_100,0,49,ClassGen
3,Mothers,EBV49,0.7545598563259869,import,2,0_100,0,49,ClassGen
0,Fathers,EBV50,0.7897428253622006,import,2,0_100,0,50,ClassGen
1,Female candidates,EBV50,0.4629681570769383,import,2,0_100,0,50,ClassGen
2,Male candidates,EBV50,0.7936621469479977,import,2,0_100,0,50,ClassGen
3,Mothers,EBV50,0.7483907189090447,import,2,0_100,0,50,ClassGen
0,Fathers,EBV21,0.03227091001319672,home,3,0_100,0,21,ClassGen
1,Female candidates,EBV21,0.03895730369965889,home,3,0_100,0,21,ClassGen
2,Male candidates,EBV21,0.7363987770512435,home,3,0_100,0,21,ClassGen
3,Male candidates1,EBV21,-0.009426529081587696,home,3,0_100,0,21,ClassGen
4,Mothers,EBV21,0.36048991539365927,home,3,0_100,0,21,ClassGen
0,Fathers,EBV22,-0.08942309826752065,home,3,0_100,0,22,ClassGen
1,Female candidates,EBV22,0.16176264041048602,home,3,0_100,0,22,ClassGen
2,Male candidates,EBV22,-0.5411533817632173,home,3,0_100,0,22,ClassGen
3,Male candidates1,EBV22,-0.026819479185389846,home,3,0_100,0,22,ClassGen
4,Mothers,EBV22,0.42949245053976504,home,3,0_100,0,22,ClassGen
0,Fathers,EBV23,-0.09879111529793212,home,3,0_100,0,23,ClassGen
1,Female candidates,EBV23,0.188391758555272,home,3,0_100,0,23,ClassGen
2,Male candidates,EBV23,-0.08311318741813584,home,3,0_100,0,23,ClassGen
3,Male candidates1,EBV23,0.14445135388556668,home,3,0_100,0,23,ClassGen
4,Mothers,EBV23,0.5247616359197896,home,3,0_100,0,23,ClassGen
0,Fathers,EBV24,0.4397674905445568,home,3,0_100,0,24,ClassGen
1,Female candidates,EBV24,0.36166825966009664,home,3,0_100,0,24,ClassGen
2,Male candidates,EBV24,0.757053564714058,home,3,0_100,0,24,ClassGen
3,Male candidates1,EBV24,0.06352729982719546,home,3,0_100,0,24,ClassGen
4,Mothers,EBV24,0.5971257602756264,home,3,0_100,0,24,ClassGen
0,Fathers,EBV25,0.1318251837196126,home,3,0_100,0,25,ClassGen
1,Female candidates,EBV25,0.3543334696418799,home,3,0_100,0,25,ClassGen
2,Male candidates,EBV25,0.9297340224888166,home,3,0_100,0,25,ClassGen
3,Male candidates1,EBV25,0.20042618596763287,home,3,0_100,0,25,ClassGen
4,Mothers,EBV25,0.6022245407450525,home,3,0_100,0,25,ClassGen
0,Fathers,EBV26,0.6700815955323087,home,3,0_100,0,26,ClassGen
1,Female candidates,EBV26,0.33572558015387444,home,3,0_100,0,26,ClassGen
2,Male candidates,EBV26,0.9745239677184688,home,3,0_100,0,26,ClassGen
3,Male candidates1,EBV26,0.32698164504317034,home,3,0_100,0,26,ClassGen
4,Mothers,EBV26,0.5810886097747577,home,3,0_100,0,26,ClassGen
0,Fathers,EBV27,0.8030170050571535,home,3,0_100,0,27,ClassGen
1,Female candidates,EBV27,0.34298228229045385,home,3,0_100,0,27,ClassGen
2,Male candidates,EBV27,0.9518731116017514,home,3,0_100,0,27,ClassGen
3,Male candidates1,EBV27,0.31659668536070673,home,3,0_100,0,27,ClassGen
4,Mothers,EBV27,0.5658348885717345,home,3,0_100,0,27,ClassGen
0,Fathers,EBV28,0.7699338528039338,home,3,0_100,0,28,ClassGen
1,Female candidates,EBV28,0.35411146119242587,home,3,0_100,0,28,ClassGen
2,Male candidates,EBV28,0.8923729801596365,home,3,0_100,0,28,ClassGen
3,Male candidates1,EBV28,0.2722187724172871,home,3,0_100,0,28,ClassGen
4,Mothers,EBV28,0.569672781701278,home,3,0_100,0,28,ClassGen
0,Fathers,EBV29,0.7404288131725894,home,3,0_100,0,29,ClassGen
1,Female candidates,EBV29,0.3525753428518056,home,3,0_100,0,29,ClassGen
2,Male candidates,EBV29,0.7533675323919543,home,3,0_100,0,29,ClassGen
3,Male candidates1,EBV29,0.28742885607709784,home,3,0_100,0,29,ClassGen
4,Mothers,EBV29,0.5543823833520616,home,3,0_100,0,29,ClassGen
0,Fathers,EBV30,0.7628961752039929,home,3,0_100,0,30,ClassGen
1,Female candidates,EBV30,0.3087342728597335,home,3,0_100,0,30,ClassGen
2,Male candidates,EBV30,0.923842148177408,home,3,0_100,0,30,ClassGen
3,Male candidates1,EBV30,0.24989936798910065,home,3,0_100,0,30,ClassGen
4,Mothers,EBV30,0.5418788799891272,home,3,0_100,0,30,ClassGen
0,Fathers,EBV31,0.7783265046404001,home,3,0_100,0,31,ClassGen
1,Female candidates,EBV31,0.29828995507384054,home,3,0_100,0,31,ClassGen
2,Male candidates,EBV31,0.8877617275049127,home,3,0_100,0,31,ClassGen
3,Male candidates1,EBV31,0.29011868095257715,home,3,0_100,0,31,ClassGen
4,Mothers,EBV31,0.5360958672343231,home,3,0_100,0,31,ClassGen
0,Fathers,EBV32,0.8988554418457938,home,3,0_100,0,32,ClassGen
1,Female candidates,EBV32,0.31998577686361773,home,3,0_100,0,32,ClassGen
2,Male candidates,EBV32,0.976745025529171,home,3,0_100,0,32,ClassGen
3,Male candidates1,EBV32,-0.12312055192771505,home,3,0_100,0,32,ClassGen
4,Mothers,EBV32,0.5166345180413847,home,3,0_100,0,32,ClassGen
0,Fathers,EBV33,0.8830038209902221,home,3,0_100,0,33,ClassGen
1,Female candidates,EBV33,0.3345072438490042,home,3,0_100,0,33,ClassGen
2,Male candidates,EBV33,0.94682458631581,home,3,0_100,0,33,ClassGen
3,Male candidates1,EBV33,-0.00706502442232553,home,3,0_100,0,33,ClassGen
4,Mothers,EBV33,0.5185813593075526,home,3,0_100,0,33,ClassGen
0,Fathers,EBV34,0.8857007075406016,home,3,0_100,0,34,ClassGen
1,Female candidates,EBV34,0.374607089089806,home,3,0_100,0,34,ClassGen
2,Male candidates,EBV34,0.9388728293161307,home,3,0_100,0,34,ClassGen
3,Male candidates1,EBV34,0.23496934526407737,home,3,0_100,0,34,ClassGen
4,Mothers,EBV34,0.5229296789427579,home,3,0_100,0,34,ClassGen
0,Fathers,EBV35,0.7894136169616852,home,3,0_100,0,35,ClassGen
1,Female candidates,EBV35,0.3139009690719432,home,3,0_100,0,35,ClassGen
2,Male candidates,EBV35,0.891257874321004,home,3,0_100,0,35,ClassGen
3,Male candidates1,EBV35,-0.42571927463767784,home,3,0_100,0,35,ClassGen
4,Mothers,EBV35,0.530542663591169,home,3,0_100,0,35,ClassGen
0,Fathers,EBV36,0.815399138326814,home,3,0_100,0,36,ClassGen
1,Female candidates,EBV36,0.364444216419776,home,3,0_100,0,36,ClassGen
2,Male candidates,EBV36,0.9730075998239256,home,3,0_100,0,36,ClassGen
3,Male candidates1,EBV36,0.1122413261968007,home,3,0_100,0,36,ClassGen
4,Mothers,EBV36,0.5344685322280053,home,3,0_100,0,36,ClassGen
0,Fathers,EBV37,0.7122817369664868,home,3,0_100,0,37,ClassGen
1,Female candidates,EBV37,0.3290228250526287,home,3,0_100,0,37,ClassGen
2,Male candidates,EBV37,0.9819188429840567,home,3,0_100,0,37,ClassGen
3,Male candidates1,EBV37,0.42999913081481006,home,3,0_100,0,37,ClassGen
4,Mothers,EBV37,0.5329585551691712,home,3,0_100,0,37,ClassGen
0,Fathers,EBV38,0.8795144964828929,home,3,0_100,0,38,ClassGen
1,Female candidates,EBV38,0.3448146456961766,home,3,0_100,0,38,ClassGen
2,Male candidates,EBV38,0.9495876353094447,home,3,0_100,0,38,ClassGen
3,Male candidates1,EBV38,-0.22483984122019346,home,3,0_100,0,38,ClassGen
4,Mothers,EBV38,0.5333863691921592,home,3,0_100,0,38,ClassGen
0,Fathers,EBV39,0.9011556667823153,home,3,0_100,0,39,ClassGen
1,Female candidates,EBV39,0.3766948949093438,home,3,0_100,0,39,ClassGen
2,Male candidates,EBV39,0.7934107710630849,home,3,0_100,0,39,ClassGen
3,Male candidates1,EBV39,-0.10979524156485757,home,3,0_100,0,39,ClassGen
4,Mothers,EBV39,0.5138111916814522,home,3,0_100,0,39,ClassGen
0,Fathers,EBV40,0.8450338231887924,home,3,0_100,0,40,ClassGen
