Generation Group variable value sd var SDSt zMean zMean_noC zMean30 Strategy Scenario Rep GenVar Trait SDGenic SDGenicSt zMeanGenic SDGenicStNeg Genic_Genetic_VAR Genic_Genetic_SD Genic_Genetic_SDSt zMeanGenic_Genetic Import
40 import gvNormUnres2 7.37182698048117 1.35395919359834 1.83320549792948 0.925991582318185 5.06315439545816 5.0416953202924 5.77986514030302 SU55 ClassGen 0 2.610297455714 2 1.61564149974987 NA NA NA NA NA NA NA 100_100
41 import gvNormUnres2 7.72118963633646 1.35939720242444 1.84796075395938 0.929710712422948 5.30208838994477 5.28062931477901 6.05378218166172 SU55 ClassGen 0 2.60575639833953 2 1.61423554611449 NA NA NA NA NA NA NA 100_100
42 import gvNormUnres2 8.04448261600338 1.35757400628079 1.84300718252928 0.928463803143915 5.52319296917402 5.50173389400826 6.30725934929318 SU55 ClassGen 0 2.60032333966188 2 1.61255180991554 NA NA NA NA NA NA NA 100_100
43 import gvNormUnres2 8.41109343043058 1.38651027781508 1.92241075048686 0.948253722951777 5.77392321994634 5.75246414478058 6.59469977240354 SU55 ClassGen 0 2.59148774898215 2 1.6098098487033 NA NA NA NA NA NA NA 100_100
44 import gvNormUnres2 8.7920423604869 1.36611839503927 1.86627946926467 0.934307429823223 6.03445950803621 6.01300043287045 6.89338196433481 SU55 ClassGen 0 2.5869131985909 2 1.60838838549366 NA NA NA NA NA NA NA 100_100
45 import gvNormUnres2 9.13922002753956 1.3554688617365 1.83729583513724 0.927024065420064 6.27189915819674 6.25044008303098 7.165585869907 SU55 ClassGen 0 2.58030197320049 2 1.60633183782196 NA NA NA NA NA NA NA 100_100
46 import gvNormUnres2 9.54607360455744 1.37648662892945 1.89471543962155 0.941398409633547 6.55015199575336 6.52869292058759 7.48457854475404 SU55 ClassGen 0 2.57138290954472 2 1.60355321381759 NA NA NA NA NA NA NA 100_100
47 import gvNormUnres2 9.89301749173664 1.3751895090885 1.89114618590706 0.940511291277501 6.78743176059684 6.76597268543108 7.75659915571762 SU55 ClassGen 0 2.56395950301887 2 1.6012368666187 NA NA NA NA NA NA NA 100_100
48 import gvNormUnres2 10.1421115345345 1.33568023733366 1.7840416964037 0.91349034910917 6.95779065171186 6.9363315765461 7.95190080596476 SU55 ClassGen 0 2.55815744363572 2 1.59942409749126 NA NA NA NA NA NA NA 100_100
49 import gvNormUnres2 10.6042603161072 1.37866604187737 1.90072005502581 0.942888940554798 7.27386065111678 7.25240157595102 8.31424756740098 SU55 ClassGen 0 2.54359114498557 2 1.59486398949427 NA NA NA NA NA NA NA 100_100
50 import gvNormUnres2 10.9386720284232 1.36179358211773 1.85448176029705 0.931349629928382 7.50256948672822 7.48111041156246 8.57644235352962 SU55 ClassGen 0 2.5325813407081 2 1.5914086026876 NA NA NA NA NA NA NA 100_100
20 home gvNormUnres1 -0.0998744302648148 1.49725396722916 2.24176944238346 1 0 -0.0667050697148219 -0.0734503291611926 SU55 ClassGen 0 NA 2 NA NA NA NA NA NA NA NA 50_50
21 home gvNormUnres1 1.04985600857639 1.436724198172 2.06417642161298 0.959572811038078 0.767892731631168 0.701187661916346 0.772092208159086 SU55 ClassGen 0 NA 2 NA NA NA NA NA NA NA NA 50_50
22 home gvNormUnres1 1.11506390020554 1.47984128256135 2.18993022157283 0.988370253110746 0.811444388902666 0.744739319187844 0.820047836955861 SU55 ClassGen 0 NA 2 NA NA NA NA NA NA NA NA 50_50
23 home gvNormUnres1 1.19968497468926 1.4586855817664 2.12776362645318 0.974240585560688 0.86796190452516 0.801256834810338 0.882280440018753 SU55 ClassGen 0 NA 2 NA NA NA NA NA NA NA NA 50_50
24 home gvNormUnres1 1.52569634115098 1.49513934095347 2.23544164886678 0.998587663601519 1.08570142874565 1.01899635903083 1.1220379246263 SU55 ClassGen 0 NA 2 NA NA NA NA NA NA NA NA 50_50
25 home gvNormUnres1 1.69791179588292 1.44247155640043 2.08072419102427 0.963411410470253 1.20072229928683 1.13401722957201 1.24868977939199 SU55 ClassGen 0 NA 2 NA NA NA NA NA NA NA NA 50_50
26 home gvNormUnres1 1.95169715182096 1.39689808394427 1.95132425692718 0.93297337293378 1.37022283927051 1.30351776955569 1.4353303227274 SU55 ClassGen 0 NA 2 NA NA NA NA NA NA NA NA 50_50
27 home gvNormUnres1 2.2484371032285 1.42286684459532 2.02455005744865 0.95031763197028 1.5684122967055 1.50170722699068 1.65356082525311 SU55 ClassGen 0 NA 2 NA NA NA NA NA NA NA NA 50_50
28 home gvNormUnres1 2.41507083634255 1.42047738558902 2.01775600296981 0.948721737714126 1.67970519474499 1.61300012503016 1.77610773254593 SU55 ClassGen 0 NA 2 NA NA NA NA NA NA NA NA 50_50
29 home gvNormUnres1 2.56321814265735 1.37913381493194 1.90201007948872 0.921108806600247 1.77865120494589 1.71194613523107 1.88505922678038 SU55 ClassGen 0 NA 2 NA NA NA NA NA NA NA NA 50_50
30 home gvNormUnres1 2.68257593317323 1.35975469960975 1.84893284311081 0.908165701591784 1.85836900374843 1.79166393403361 1.97283814054338 SU55 ClassGen 0 NA 2 NA NA NA NA NA NA NA NA 50_50
31 home gvNormUnres1 3.22845774776624 1.38831926241017 1.92743037437913 0.927243669275037 2.2229576617456 2.15625259203077 2.37429423755094 SU55 ClassGen 0 2.61122994115124 2 1.61593005453554 NA NA NA NA NA NA NA 50_50
32 home gvNormUnres1 3.51806753460087 1.33439775031225 1.78061735603839 0.891230064851125 2.41638495809839 2.34967988838357 2.5872810262105 SU55 ClassGen 0 2.60465969946978 2 1.61389581431695 NA NA NA NA NA NA NA 50_50
33 home gvNormUnres1 3.67671304331942 1.37221193562762 1.88296559627891 0.916485757033631 2.52234260602645 2.45563753631162 2.70395317947762 SU55 ClassGen 0 2.60211537970379 2 1.61310736769249 NA NA NA NA NA NA NA 50_50
34 home gvNormUnres1 3.91604777588203 1.41461861752934 2.00114583306061 0.944808728840605 2.68219172835372 2.61548665863889 2.87996634761103 SU55 ClassGen 0 2.60714677861091 2 1.61466615082218 NA NA NA NA NA NA NA 50_50
35 home gvNormUnres1 4.21705389494778 1.4162942969634 2.00588953561104 0.945927897312177 2.8832305137929 2.81652544407808 3.1013343040168 SU55 ClassGen 0 2.60205509424616 2 1.61308868145746 NA NA NA NA NA NA NA 50_50
36 home gvNormUnres1 4.43644050847043 1.41708686852816 2.00813519295496 0.946457247430538 3.0297564995805 2.96305142986568 3.26267709149575 SU55 ClassGen 0 2.60420588611221 2 1.61375521257476 NA NA NA NA NA NA NA 50_50
37 home gvNormUnres1 4.63486528843876 1.48554011263577 2.2068294262499 0.992176441105001 3.16228229968611 3.09557722997128 3.40860398553427 SU55 ClassGen 0 2.60189694414994 2 1.61303965981929 NA NA NA NA NA NA NA 50_50
38 home gvNormUnres1 4.77897061969022 1.53810313085385 2.36576124114241 1.02728272191543 3.25852871773243 3.19182364801761 3.51458290312347 SU55 ClassGen 0 2.60093949219989 2 1.61274284751162 NA NA NA NA NA NA NA 50_50
39 home gvNormUnres1 4.99986738438698 1.54203076985862 2.37785889519078 1.02990595023256 3.40606331742734 3.33935824771251 3.67703629619514 SU55 ClassGen 0 2.59441609663475 2 1.61071912406687 NA NA NA NA NA NA NA 50_50
40 home gvNormUnres1 5.18439892842235 1.54792254227877 2.39606419689477 1.03384100236741 3.52930997302102 3.4626049033062 3.81274573267536 SU55 ClassGen 0 2.5927667398711 2 1.61020704875836 NA NA NA NA NA NA NA 50_50
41 home gvNormUnres1 5.85255507785769 1.5866394832906 2.51742484993665 1.05969963547791 3.97556435875615 3.90885928904133 4.30412564820505 SU55 ClassGen 0 2.59033336822841 2 1.60945126307957 NA NA NA NA NA NA NA 50_50
42 home gvNormUnres1 6.19648812749535 1.54230074444221 2.37869158630698 1.0300862633855 4.2052735845558 4.13856851484098 4.55706321829498 SU55 ClassGen 0 2.58798751937495 2 1.60872232513102 NA NA NA NA NA NA NA 50_50
43 home gvNormUnres1 6.57155707403107 1.52456131105389 2.32428719116237 1.01823828450111 4.45577814473394 4.38907307501912 4.83289896031769 SU55 ClassGen 0 2.57935145469983 2 1.60603594439845 NA NA NA NA NA NA NA 50_50
44 home gvNormUnres1 6.97918500162831 1.5171895447683 2.30186411475424 1.01331476020466 4.72802850206751 4.66132343235269 5.13267944845591 SU55 ClassGen 0 2.57970409664677 2 1.60614572708916 NA NA NA NA NA NA NA 50_50
45 home gvNormUnres1 7.33079005442211 1.49580146971698 2.23742203680748 0.999029892360301 4.96286177717613 4.89615670746131 5.39125921500844 SU55 ClassGen 0 2.56953127954825 2 1.60297575762962 NA NA NA NA NA NA NA 50_50
46 home gvNormUnres1 7.75197897582115 1.47231204418887 2.1677027554636 0.983341554882334 5.24416937803592 5.1774643083211 5.70101282094921 SU55 ClassGen 0 2.55947040839159 2 1.5998344940623 NA NA NA NA NA NA NA 50_50
47 home gvNormUnres1 8.15990213472928 1.43679384094671 2.06437654138241 0.959619324706593 5.51661691722197 5.44991184750715 6.00101043009534 SU55 ClassGen 0 2.55032662427867 2 1.59697420902113 NA NA NA NA NA NA NA 50_50
48 home gvNormUnres1 8.57105416121572 1.42624047317602 2.03416188732536 0.952570842617597 5.79122098272151 5.72451591300668 6.30338263487936 SU55 ClassGen 0 2.53966520559804 2 1.59363270724406 NA NA NA NA NA NA NA 50_50
49 home gvNormUnres1 8.90868194942208 1.44874797846188 2.09887070509739 0.967603366009412 6.01671899147361 5.95001392175879 6.55168314695207 SU55 ClassGen 0 2.52937210405644 2 1.59039998241211 NA NA NA NA NA NA NA 50_50
50 home gvNormUnres1 9.43497166702897 1.41863188963466 2.01251643828841 0.947489150594805 6.36822229627423 6.30151722655941 6.93873069145251 SU55 ClassGen 0 2.5142390457361 2 1.58563521837026 NA NA NA NA NA NA NA 50_50
20 home gvNormUnres2 -0.0205532581616435 1.45339577259064 2.11235927178433 1 0 -0.0141415425510753 -0.0145275581275633 SU55 ClassGen 0 NA 2 NA NA NA NA NA NA NA NA 50_50
21 home gvNormUnres2 0.915799389650255 1.40216965012134 1.96607972772139 0.964754182284436 0.644251665974558 0.630110123423483 0.647309967193406 SU55 ClassGen 0 NA 2 NA NA NA NA NA NA NA NA 50_50
22 home gvNormUnres2 1.01502577682009 1.42928247708512 2.04284839930258 0.983408995704911 0.712523769857845 0.69838222730677 0.717445665196173 SU55 ClassGen 0 NA 2 NA NA NA NA NA NA NA NA 50_50
23 home gvNormUnres2 0.92654240846647 1.4269247818986 2.03611433319636 0.981786798068872 0.651643333831873 0.637501791280798 0.654903402214299 SU55 ClassGen 0 NA 2 NA NA NA NA NA NA NA NA 50_50
24 home gvNormUnres2 1.18738076186713 1.46732574202209 2.15304483320066 1.00958442957806 0.831111554615069 0.816970012063993 0.839270489472399 SU55 ClassGen 0 NA 2 NA NA NA NA NA NA NA NA 50_50
25 home gvNormUnres2 1.40361308330647 1.40788467700438 1.98213926374374 0.96868637129367 0.979888870138639 0.965747327587564 0.992108915091473 SU55 ClassGen 0 NA 2 NA NA NA NA NA NA NA NA 50_50
26 home gvNormUnres2 1.61864835827019 1.39969174866132 1.95913699127058 0.963049277463088 1.12784256521539 1.11370102266432 1.14410123825228 SU55 ClassGen 0 NA 2 NA NA NA NA NA NA NA NA 50_50
27 home gvNormUnres2 1.81383639185429 1.44479075521714 2.08742032636092 0.994079370852884 1.2621404882348 1.24799894568372 1.28206503364651 SU55 ClassGen 0 NA 2 NA NA NA NA NA NA NA NA 50_50
28 home gvNormUnres2 2.08168508352316 1.47482929817362 2.17512145875128 1.01474720512278 1.44643212903917 1.43229058648809 1.47138720373792 SU55 ClassGen 0 NA 2 NA NA NA NA NA NA NA NA 50_50
29 home gvNormUnres2 2.11119173750706 1.3983332023869 1.95533574489761 0.962114538075485 1.466734000381 1.45259245782993 1.49224324648938 SU55 ClassGen 0 NA 2 NA NA NA NA NA NA NA NA 50_50
30 home gvNormUnres2 2.21254046299525 1.41477721040039 2.00159455506831 0.973428736398888 1.53646636605835 1.52232482350727 1.56387906642142 SU55 ClassGen 0 NA 2 NA NA NA NA NA NA NA NA 50_50
31 home gvNormUnres2 2.91178643322185 1.49448978087277 2.23349970513313 1.02827447902155 2.01757824446997 2.0034367019189 2.05812364789068 SU55 ClassGen 0 2.66174715339913 2 1.63148617934665 NA NA NA NA NA NA NA 50_50
32 home gvNormUnres2 3.24159237202316 1.4731327448169 2.17012008385177 1.01357990204628 2.24449918714854 2.23035764459746 2.29123875348951 SU55 ClassGen 0 2.65498951752546 2 1.62941385704353 NA NA NA NA NA NA NA 50_50
33 home gvNormUnres2 3.42660226265424 1.55744987614935 2.42565011671763 1.07159378437798 2.37179410166539 2.35765255911431 2.42200838228408 SU55 ClassGen 0 2.65371945502673 2 1.62902408055459 NA NA NA NA NA NA NA 50_50
34 home gvNormUnres2 3.77504657991961 1.63128553645106 2.66109250143441 1.1223959551935 2.61153906572585 2.59739752317477 2.66829756103525 SU55 ClassGen 0 2.65592819034257 2 1.62970187161412 NA NA NA NA NA NA NA 50_50
35 home gvNormUnres2 4.08914307370019 1.64604769412918 2.709473011348 1.13255296676359 2.82765122161902 2.81350967906794 2.89030883706625 SU55 ClassGen 0 2.65023455966046 2 1.62795410244284 NA NA NA NA NA NA NA 50_50
36 home gvNormUnres2 4.35191547907441 1.71948616298065 2.95663266468193 1.18308185245077 3.00845015493767 2.99430861238659 3.07604296074489 SU55 ClassGen 0 2.6534474159887 2 1.62894058086497 NA NA NA NA NA NA NA 50_50
37 home gvNormUnres2 4.50150892974837 1.80507137964058 3.25828268559755 1.24196823307329 3.1113770063123 3.09723546376123 3.18177936190704 SU55 ClassGen 0 2.64955401468217 2 1.62774507054458 NA NA NA NA NA NA NA 50_50
38 home gvNormUnres2 4.72581987422767 1.83439492178861 3.36500472908383 1.26214411544548 3.26571276860744 3.25157122605636 3.34032796081741 SU55 ClassGen 0 2.64759625394781 2 1.62714358737876 NA NA NA NA NA NA NA 50_50
39 home gvNormUnres2 4.93478451781006 1.88523360196787 3.55410573398876 1.29712335588227 3.4094896031925 3.39534806064142 3.48802940953049 SU55 ClassGen 0 2.64254469867368 2 1.62559056920052 NA NA NA NA NA NA NA 50_50
40 home gvNormUnres2 5.17903531546689 1.89908231478453 3.60651363832737 1.30665187734754 3.57754485852151 3.56340331597043 3.66067199654792 SU55 ClassGen 0 2.63989859180584 2 1.62477647441297 NA NA NA NA NA NA NA 50_50
41 home gvNormUnres2 5.9664490819408 1.86854648183405 3.49146595477441 1.28564188576345 4.11932004551711 4.10517850296604 4.2172357867231 SU55 ClassGen 0 2.6383545990703 2 1.6243012648737 NA NA NA NA NA NA NA 50_50
42 home gvNormUnres2 6.35366265123907 1.78741595897331 3.19485581039247 1.22982052974276 4.38573995439581 4.37159841184473 4.49092804473501 SU55 ClassGen 0 2.63521234295225 2 1.62333371275048 NA NA NA NA NA NA NA 50_50
43 home gvNormUnres2 6.7841023989674 1.71786931535145 2.95107498462606 1.18196939040864 4.68190136881982 4.66775982626874 4.79517364931788 SU55 ClassGen 0 2.62496535371309 2 1.62017448249042 NA NA NA NA NA NA NA 50_50
44 home gvNormUnres2 7.26927717995387 1.7115841268895 2.92952022342009 1.17764490524054 5.01572288539246 5.00158134284138 5.13810734758487 SU55 ClassGen 0 2.62543117793636 2 1.6203182335382 NA NA NA NA NA NA NA 50_50
45 home gvNormUnres2 7.67576449870049 1.668928009463 2.78532070077012 1.14829562665383 5.29540397874122 5.28126243619015 5.42542277488921 SU55 ClassGen 0 2.61519846424772 2 1.61715752610799 NA NA NA NA NA NA NA 50_50
46 home gvNormUnres2 8.15664905175797 1.61160160941865 2.59725974748078 1.10885255056578 5.62627363043996 5.61213208788889 5.76532403250233 SU55 ClassGen 0 2.60452398931589 2 1.61385376949583 NA NA NA NA NA NA NA 50_50
47 home gvNormUnres2 8.58579971167943 1.57320036264564 2.47495938102838 1.08243080949758 5.9215480959467 5.90740655339563 6.06865847750658 SU55 ClassGen 0 2.59523363862849 2 1.61097288575211 NA NA NA NA NA NA NA 50_50
48 home gvNormUnres2 9.04607276407648 1.54405627015343 2.38410976540012 1.06237839635462 6.23823613170218 6.22409458915111 6.39399100973389 SU55 ClassGen 0 2.58590953051706 2 1.60807634474146 NA NA NA NA NA NA NA 50_50
49 home gvNormUnres2 9.38958448460853 1.57295731191471 2.47419470510596 1.08226357994076 6.47458725299363 6.46044571044256 6.63679370545645 SU55 ClassGen 0 2.5744463401419 2 1.60450813028227 NA NA NA NA NA NA NA 50_50
50 home gvNormUnres2 9.93224714879351 1.54585476700331 2.38966696066687 1.06361584102303 6.84796295314288 6.8338214105918 7.02036128075786 SU55 ClassGen 0 2.56057683265441 2 1.60018025005135 NA NA NA NA NA NA NA 50_50
20 import gvNormUnres1 -0.121873434705926 1.49896748066701 2.24690350809721 1 0 -0.0813049224067854 -0.0905598841209075 SU55 ClassGen 0 NA 2 NA NA NA NA NA NA NA NA 50_50
21 import gvNormUnres1 1.54256266216929 1.33619793444059 1.78542492000329 0.891412223196466 1.11038839624098 1.02908347383419 1.14622432913592 SU55 ClassGen 0 NA 2 NA NA NA NA NA NA NA NA 50_50
22 import gvNormUnres1 1.34467576739866 1.39846421423617 1.95570215849919 0.932951669914735 0.978372927377982 0.897068004971197 0.999181503086773 SU55 ClassGen 0 NA 2 NA NA NA NA NA NA NA NA 50_50
23 import gvNormUnres1 1.63224276798705 1.41050318479439 1.98951923431513 0.940983178745644 1.17021631577519 1.08891139336841 1.21286247723114 SU55 ClassGen 0 NA 2 NA NA NA NA NA NA NA NA 50_50
24 import gvNormUnres1 2.01884447380304 1.39664003282339 1.95060338128491 0.931734711284002 1.42812831907227 1.34682339666548 1.50013267490892 SU55 ClassGen 0 NA 2 NA NA NA NA NA NA NA NA 50_50
25 import gvNormUnres1 2.31849654999365 1.37860395127286 1.90054885446514 0.919702374503418 1.62803397416844 1.54672905176166 1.72279364579145 SU55 ClassGen 0 NA 2 NA NA NA NA NA NA NA NA 50_50
26 import gvNormUnres1 2.57887860059389 1.39399033332085 1.94320904939196 0.929967028170983 1.80174157887537 1.72043665646858 1.91627443499231 SU55 ClassGen 0 NA 2 NA NA NA NA NA NA NA NA 50_50
27 import gvNormUnres1 2.90043350047307 1.34196767850302 1.80087725014677 0.895261368782908 2.01625917450466 1.93495425209787 2.1552106276239 SU55 ClassGen 0 NA 2 NA NA NA NA NA NA NA NA 50_50
28 import gvNormUnres1 3.18807079179397 1.37549137492439 1.89197652249139 0.917625894267113 2.20814945566867 2.12684453326188 2.36894383235163 SU55 ClassGen 0 NA 2 NA NA NA NA NA NA NA NA 50_50
29 import gvNormUnres1 3.46764036935769 1.36571406057159 1.86517489524295 0.911103194823064 2.39465755619084 2.31335263378406 2.57668220133246 SU55 ClassGen 0 NA 2 NA NA NA NA NA NA NA NA 50_50
30 import gvNormUnres1 3.72363557478431 1.34577728194982 1.81111649261226 0.897802853835748 2.56543858294981 2.48413366054303 2.76690327941138 SU55 ClassGen 0 NA 2 NA NA NA NA NA NA NA NA 50_50
31 import gvNormUnres1 3.90818000095058 1.34649655805445 1.81305298085248 0.898282701540186 2.68855294570047 2.60724802329368 2.90403178398749 SU55 ClassGen 0 2.60513715025696 2 1.61404372625309 NA NA NA NA NA NA NA 50_50
32 import gvNormUnres1 4.04374541843822 1.36805319567177 1.87156954618775 0.912663692385786 2.77899214417282 2.69768722176603 3.00476570133466 SU55 ClassGen 0 2.60844418224065 2 1.61506785685328 NA NA NA NA NA NA NA 50_50
33 import gvNormUnres1 4.36537528883508 1.41487194860782 2.00186263095729 0.943897694150261 2.99355975457471 2.91225483216792 3.2437576019342 SU55 ClassGen 0 2.60801701111675 2 1.61493560587311 NA NA NA NA NA NA NA 50_50
34 import gvNormUnres1 4.63048247754227 1.41774769888322 2.01000853768865 0.945816181584103 3.17041962120051 3.08911469879373 3.4407494758965 SU55 ClassGen 0 2.60312090006313 2 1.61341900945264 NA NA NA NA NA NA NA 50_50
35 import gvNormUnres1 4.89457964662135 1.44590244611428 2.09063388367926 0.96459894211373 3.34660567759286 3.26530075518607 3.63699083962085 SU55 ClassGen 0 2.6002485046851 2 1.61252860585017 NA NA NA NA NA NA NA 50_50
36 import gvNormUnres1 5.22882855417828 1.43664710344977 2.0639548998506 0.958424463491687 3.56959177426801 3.48828685186122 3.88535950510512 SU55 ClassGen 0 2.59682995894564 2 1.61146826184869 NA NA NA NA NA NA NA 50_50
37 import gvNormUnres1 5.6069037260823 1.38514334022408 1.91862207296711 0.92406497011377 3.82181550612361 3.74051058371683 4.16629393383634 SU55 ClassGen 0 2.59100453049703 2 1.60965975612768 NA NA NA NA NA NA NA 50_50
38 import gvNormUnres1 5.88245325224837 1.40927534397837 1.98605699514536 0.940164054360453 4.00564172631849 3.92433680391171 4.37104514331346 SU55 ClassGen 0 2.58808743998864 2 1.6087533807233 NA NA NA NA NA NA NA 50_50
39 import gvNormUnres1 6.19314663011822 1.41659781353604 2.00674936531509 0.945049063309687 4.2129133195165 4.13160839710971 4.601910519061 SU55 ClassGen 0 2.58417259030618 2 1.60753618631314 NA NA NA NA NA NA NA 50_50
40 import gvNormUnres1 6.52803635868164 1.41505341204041 2.00237615892719 0.944018753102458 4.43632692446969 4.35502200206291 4.85075535620837 SU55 ClassGen 0 2.57703787691035 2 1.60531550696751 NA NA NA NA NA NA NA 50_50
41 import gvNormUnres1 6.86132683329709 1.39107261800047 1.93508302855068 0.928020544769571 4.65867362572511 4.57736870331832 5.09841184371614 SU55 ClassGen 0 2.57134212291294 2 1.6035404961874 NA NA NA NA NA NA NA 50_50
42 import gvNormUnres1 7.16073310837522 1.36195858224118 1.85493117974041 0.908597818036143 4.85841530053776 4.77711037813097 5.3208901683943 SU55 ClassGen 0 2.5661959332356 2 1.60193505899446 NA NA NA NA NA NA NA 50_50
43 import gvNormUnres1 7.53436007211762 1.39318404250207 1.94096177628242 0.929429130698776 5.10767151760802 5.02636659520123 5.59851928931471 SU55 ClassGen 0 2.55948043436703 2 1.59983762750069 NA NA NA NA NA NA NA 50_50
44 import gvNormUnres1 7.84927605920333 1.42628397066665 2.03428596498063 0.951510949411647 5.31776012269609 5.23645520028931 5.83252233819176 SU55 ClassGen 0 2.55252739850081 2 1.5976631054452 NA NA NA NA NA NA NA 50_50
45 import gvNormUnres1 8.15422401724633 1.41158761044604 1.99257958196477 0.941706627163062 5.52119879763472 5.43989387522794 6.05911849353863 SU55 ClassGen 0 2.54242673144417 2 1.59449889665819 NA NA NA NA NA NA NA 50_50
46 import gvNormUnres1 8.48426816502992 1.38147965948812 1.90848604957941 0.921620833877856 5.74137979024487 5.66007486783808 6.30436274918947 SU55 ClassGen 0 2.53427984839626 2 1.59194216239041 NA NA NA NA NA NA NA 50_50
